,hs_code,suffix,description
45,60.03,,メリヤス編物及びクロセ編物（幅が30センチメートル以下のものに限るものとし、第60.01項及び第60.02項のものを除く。）
46,6003.10,,羊毛製又は繊獣毛製のもの
47,,010,1 模様編みの組織を有するもの
48,,090,2 その他のもの
49,6003.20,,綿製のもの
50,,010,1 模様編みの組織を有するもの
51,,090,2 その他のもの
52,6003.30,,合成繊維製のもの
53,,010,1 模様編みの組織を有するもの
54,,090,2 その他のもの
55,6003.40,,再生繊維又は半合成繊維製のもの
56,,010,1 模様編みの組織を有するもの
57,,090,2 その他のもの
58,6003.90,,その他のもの
59,,010,1 模様編みの組織を有するもの
60,,090,2 その他のもの
61,60.04,,メリヤス編物及びクロセ編物（幅が30センチメートルを超え、弾性糸又はゴム糸の重量が全重量の5％以上のものに限るものとし、第60.01項のものを除く。）
62,6004.10,,弾性糸の重量が全重量の5％以上のもの（ゴム糸を含まないものに限る。）
63,,,1 模様編みの組織を有するもの
64,,010,(1)綿製のもの
65,,020,(2)その他のもの
66,,,2 その他のもの
67,,,(1)綿製又は人造繊維製のもの
68,,030,− 綿製のもの
69,,040,− 人造繊維製のもの
70,,090,(2)その他のもの
71,6004.90,,その他のもの
72,,,1 模様編みの組織を有するもの
73,,,(1)綿製のもの
74,,011,− ゴム糸の重量が全重量の5％以上のもの
75,,013,− その他のもの
76,,,(2)その他のもの
77,,021,− ゴム糸の重量が全重量の5％以上のもの
78,,023,− その他のもの
79,,,2 その他のもの
80,,,(1)綿製のもの
81,,031,− ゴム糸の重量が全重量の5％以上のもの
82,,033,− その他のもの
83,,,(2)その他のもの
84,,,− 人造繊維製のもの
85,,041,−− ゴム糸の重量が全重量の5％以上のもの
86,,043,−− その他のもの
87,,,− その他のもの
88,,091,−− ゴム糸の重量が全重量の5％以上のもの
89,,093,−− その他のもの
90,60.05,,たてメリヤス編物（ガルーンメリヤス機により編んだものを含むものとし、第60.01項から第60.04項までのものを除く。）
91,,,綿製のもの
92,6005.21,000,漂白してないもの及び漂白したもの
93,6005.22,000,浸染したもの
94,6005.23,000,異なる色の糸から成るもの
95,6005.24,000,なせんしたもの
96,,,合成繊維製のもの
97,6005.35,000,この類の号注1の編物
98,6005.36,000,その他のもの（漂白してないもの及び漂白したものに限る。）
99,6005.37,000,その他のもの（浸染したものに限る。）
100,6005.38,000,その他のもの（異なる色の糸から成るものに限る。）
101,6005.39,000,その他のもの（なせんしたものに限る。）
102,,,再生繊維又は半合成繊維製のもの
103,6005.41,000,漂白してないもの及び漂白したもの
104,6005.42,000,浸染したもの
105,6005.43,000,異なる色の糸から成るもの
106,6005.44,000,なせんしたもの
107,6005.90,000,その他のもの
108,60.06,,その他のメリヤス編物及びクロセ編物
109,6006.10,,羊毛製又は繊獣毛製のもの
110,,010,1 模様編みの組織を有するもの
111,,020,2 その他のもの
112,,,綿製のもの
113,6006.21,,漂白してないもの及び漂白したもの
114,,010,1 模様編みの組織を有するもの
115,,020,2 その他のもの
116,6006.22,,浸染したもの
117,,010,1 模様編みの組織を有するもの
118,,020,2 その他のもの
119,6006.23,,異なる色の糸から成るもの
120,,010,1 模様編みの組織を有するもの
121,,020,2 その他のもの
122,6006.24,,なせんしたもの
123,,010,1 模様編みの組織を有するもの
124,,020,2 その他のもの
125,,,合成繊維製のもの
126,6006.31,,漂白してないもの及び漂白したもの
127,,010,1 模様編みの組織を有するもの
128,,,2 その他のもの
129,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
130,,029,(2)その他のもの
131,6006.32,,浸染したもの
132,,010,1 模様編みの組織を有するもの
133,,,2 その他のもの
134,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
135,,029,(2)その他のもの
136,6006.33,,異なる色の糸から成るもの
137,,010,1 模様編みの組織を有するもの
138,,,2 その他のもの
139,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
140,,029,(2)その他のもの
141,6006.34,,なせんしたもの
142,,010,1 模様編みの組織を有するもの
143,,,2 その他のもの
144,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
145,,029,(2)その他のもの
146,,,再生繊維又は半合成繊維製のもの
147,6006.41,,漂白してないもの及び漂白したもの
148,,010,1 模様編みの組織を有するもの
149,,,2 その他のもの
150,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
151,,029,(2)その他のもの
152,6006.42,,浸染したもの
153,,010,1 模様編みの組織を有するもの
154,,,2 その他のもの
155,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
156,,029,(2)その他のもの
157,6006.43,,異なる色の糸から成るもの
158,,010,1 模様編みの組織を有するもの
159,,,2 その他のもの
160,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
161,,029,(2)その他のもの
162,6006.44,,なせんしたもの
163,,010,1 模様編みの組織を有するもの
164,,,2 その他のもの
165,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
166,,029,(2)その他のもの
167,6006.90,,その他のもの
168,,010,1 模様編みの組織を有するもの
169,,020,2 その他のもの
