,hs_code,suffix,description
60,3208.90,,その他のもの
61,,020,− 合成樹脂を含有する塗料
62,,090,− その他のもの
63,32.09,,ペイント及びワニス（エナメル及びラッカーを含むものとし、合成重合体又は化学的に変性させた天然重合体をもととしたもので、水性媒体に分散させ又は溶解させたものに限る。）
64,3209.10,000,アクリル重合体又はビニル重合体をもととしたもの
65,3209.90,000,その他のもの
66,32.10,,
67,3210.00,,その他のペイント及びワニス（エナメル、ラッカー及び水性塗料を含む。）並びに革の仕上げに使用する種類の調製水性顔料
68,,010,1 歴青質塗料
69,,020,2 その他のもの
70,32.11,,
71,3211.00,000,調製ドライヤー
72,32.12,,顔料（金属の粉又はフレークから成るものを含むものとし、水以外の媒体に分散させ、かつ、ペイント（エナメルを含む。）の製造に使用する種類のもので、液状又はペースト状のものに限る。）、スタンプ用のはく及び小売用の形状又は包装にした染料その他の着色料
73,3212.10,000,スタンプ用のはく
74,3212.90,,その他のもの
75,,010,1 パールエッセンス
76,,020,2 その他のもの
77,32.13,,画家用、習画用、整色用又は遊戯用の絵の具、ポスターカラーその他これらに類する絵の具類（タブレット状、チューブ入り、瓶入り、皿入りその他これらに類する形状又は包装のものに限る。）
78,3213.10,000,絵の具セット
79,3213.90,000,その他のもの
80,32.14,,ガラス用又は接ぎ木用のパテ、レジンセメント、閉そく用のコンパウンドその他のマスチック及び塗装用の充てん料並びに建物の外面、室内の壁、床、天井その他これらに類する面用の非耐火性調製上塗り材
81,3214.10,000,ガラス用又は接ぎ木用のパテ、レジンセメント、閉そく用のコンパウンドその他のマスチック及び塗装用の充てん料
82,3214.90,000,その他のもの
83,32.15,,印刷用、筆記用又は製図用のインキその他のインキ（濃縮してあるかないか又は固形のものであるかないかを問わない。）
84,,,印刷用インキ
85,3215.11,000,黒色のもの
86,3215.19,000,その他のもの
87,3215.90,000,その他のもの
