,hs_code,suffix,description
39,6403.40,,その他の履物（保護用の金属製トーキャップを有するものに限る。）
40,,,− 本底がゴム製、革製又はコンポジションレザー製のもの
41,,011,−− 共通の限度数量以内のもの
42,,012,−− その他のもの
43,,,− その他のもの
44,,021,−− 共通の限度数量以内のもの
45,,022,−− その他のもの
46,,,その他の履物（本底が革製のものに限る。）
47,6403.51,,くるぶしを覆うもの
48,,,1 室内用履物
49,,011,− 共通の限度数量以内のもの
50,,012,− その他のもの
51,,,2 その他のもの
52,,021,(1)体操用、競技用その他これらに類する用途に供する履物
53,,,(2)その他のもの
54,,022,− 共通の限度数量以内のもの
55,,029,− その他のもの
56,6403.59,,その他のもの
57,,,1 スリッパその他の室内用履物
58,,011,(1)スリッパ
59,,,(2)その他のもの
60,,012,− 共通の限度数量以内のもの
61,,019,− その他のもの
62,,,2 その他のもの
63,,020,(1)体操用、競技用その他これらに類する用途に供する履物
64,,,(2)その他のもの
65,,,− 共通の限度数量以内のもの
66,,,−− 中底が19�pを超えるもの
67,,044,−−− 紳士用のもの
68,,045,−−− 婦人用のもの
69,,049,−− その他のもの
70,,,− その他のもの
71,,,−− 中底が19�pを超えるもの
72,,104,−−− 紳士用のもの
73,,105,−−− 婦人用のもの
74,,,−− その他のもの
75,,111,−−− ベース又はプラットホームが木製のもの（中敷き又は保護用の金属製トーキャップを有するものを除く。）
76,,119,−−− その他のもの
77,,,その他の履物
78,6403.91,,くるぶしを覆うもの
79,,,1 本底がゴム製又はコンポジションレザー製のもの（室内用履物を除く。）
80,,011,(1)体操用、競技用その他これらに類する用途に供する履物
81,,,(2)その他のもの
82,,012,− 共通の限度数量以内のもの
83,,019,− その他のもの
84,,,2 その他のもの
85,,021,(1)体操用、競技用その他これらに類する用途に供する履物
86,,,(2)その他のもの
87,,022,− 共通の限度数量以内のもの
88,,029,− その他のもの
89,6403.99,,その他のもの
90,,,1 本底がゴム製又はコンポジションレザー製のもの（スリッパその他の室内用履物を除く。）
91,,011,(1)体操用、競技用その他これらに類する用途に供する履物
92,,,(2)その他のもの
93,,,− 共通の限度数量以内のもの
94,,,−− 中底が19�pを超えるもの
95,,012,−−− 紳士用のもの
96,,013,−−− 婦人用のもの
97,,014,−− その他のもの
98,,,− その他のもの
99,,,−− 中底が19�pを超えるもの
100,,015,−−− 紳士用のもの
101,,016,−−− 婦人用のもの
102,,,−− その他のもの
103,,031,−−− ベース又はプラットホームが木製のもの（中敷き又は保護用の金属製トーキャップを有するものを除く。）
104,,039,−−− その他のもの
105,,,2 その他のもの
106,,021,(1)スリッパ及び体操用、競技用その他これらに類する用途に供する履物
107,,,(2)その他のもの
108,,022,− 共通の限度数量以内のもの
109,,029,− その他のもの
110,64.04,,履物（本底がゴム製、プラスチック製、革製又はコンポジションレザー製で、甲が紡織用繊維製のものに限る。）
111,,,履物（本底がゴム製又はプラスチック製のものに限る。）
112,6404.11,000,スポーツ用の履物及びテニスシューズ、バスケットシューズ、体操シューズ、トレーニングシューズその他これらに類する履物
113,6404.19,,その他のもの
114,,,1 甲に毛皮を使用したもの
115,,,(1)甲の一部に革を使用したもの（スリッパを除く。）
116,,111,− 共通の限度数量以内のもの
117,,119,− その他のもの
118,,190,(2)その他のもの
119,,,2 その他のもの
120,,210,− 地下たび
121,,220,− キャンバスシューズ
122,,290,− その他のもの
123,6404.20,,履物（本底が革製又はコンポジションレザー製のものに限る。）
124,,,1 甲に毛皮を使用したもの
125,,,(1)甲の一部に革を使用したもの（スポーツ用の履物、体操用、競技用その他これらに類する用途に供する履物及びスリッパを除く。）
126,,111,− 共通の限度数量以内のもの
127,,119,− その他のもの
128,,190,(2)その他のもの
129,,,2 本底が革製のもの（甲に毛皮を使用したものを除く。）
130,,,(1)キャンバスシューズ
131,,,A 甲の一部に革を使用したもの（スポーツ用の履物及び体操用、競技用その他これらに類する用途に供する履物を除く。）
132,,211,− 共通の限度数量以内のもの
133,,212,− その他のもの
134,,219,B その他のもの
135,,,(2)その他のもの
136,,,A 甲の一部に革を使用したもの（スポーツ用の履物、体操用、競技用その他これらに類する用途に供する履物及びスリッパを除く。）
137,,221,− 共通の限度数量以内のもの
138,,222,− その他のもの
139,,229,B その他のもの
140,,300,3 その他のもの
141,64.05,,その他の履物
142,6405.10,,甲が革製又はコンポジションレザー製のもの
143,,,1 本底が革製のもの（甲がコンポジションレザー製のものに限る。）
144,,,(1)甲の一部に革を使用したもの（スポーツ用の履物、体操用、競技用その他これらに類する用途に供する履物及びスリッパを除く。）
145,,111,− 共通の限度数量以内のもの
146,,119,− その他のもの
147,,190,(2)その他のもの
148,,200,2 本底がゴム製、プラスチック製又はコンポジションレザー製のもの（甲がコンポジションレザー製のものに限る。）
149,,300,3 その他のもの
150,6405.20,000,甲が紡織用繊維製のもの
151,6405.90,,その他のもの
152,,,1 本底がゴム製、プラスチック製、革製又はコンポジションレザー製のもの
153,,,(1)甲に毛皮を使用したもの
154,,,A 甲の一部に革を使用したもの（スポーツ用の履物、体操用、競技用その他これらに類する用途に供する履物及びスリッパを除く。）
155,,111,− 共通の限度数量以内のもの
156,,112,− その他のもの
157,,119,B その他のもの
158,,,(2)その他のもの
159,,,A 本底が革製のもの
160,,,(a)甲の一部に革を使用したもの（スポーツ用の履物、体操用、競技用その他これらに類する用途に供する履物及びスリッパを除く。）
161,,121,− 共通の限度数量以内のもの
162,,122,− その他のもの
163,,128,(b)その他のもの
164,,129,B その他のもの
165,,200,2 その他のもの
166,64.06,,履物の部分品（甲を含むものとし、本底以外の底に取り付けてあるかないかを問わない。）及び取り外し可能な中敷き、ヒールクッションその他これらに類する物品並びにゲートル、レギンスその他これらに類する物品及びこれらの部分品
167,6406.10,,甲及びその部分品（しんを除く。）
168,,,1 革製のもの及び毛皮を使用したもの
169,,110,− 甲
170,,190,− その他のもの
171,,200,2 その他のもの
172,6406.20,000,本底及びかかと（ゴム製又はプラスチック製のものに限る。）
173,6406.90,,その他のもの
174,,,1革製のもの及び毛皮を使用したもの
175,,110,−革製のもの（毛皮を使用してあるかないかを問わない。）
176,,,−その他のもの
177,,121,−−木製のもの
178,,129,−−その他の材料製のもの
179,,,2 その他のもの
180,,210,−木製のもの
181,,290,−その他の材料製のもの
