,hs_code,suffix,description
158,4820.10,000,帳簿、会計簿、雑記帳、注文帳、領収帳、便せん、メモ帳、日記帳その他これらに類する製品
159,4820.20,000,練習帳
160,4820.30,000,バインダー（ブックカバーを除く。）、書類挟み及びファイルカバー
161,4820.40,000,転写式の事務用印刷物及び挿入式カーボンセット
162,4820.50,000,アルバム（見本用又は収集用のものに限る。）
163,4820.90,000,その他のもの
164,48.21,,紙製又は板紙製のラベル（印刷してあるかないかを問わない。）
165,4821.10,000,印刷したもの
166,4821.90,000,その他のもの
167,48.22,,製紙用パルプ製、紙製又は板紙製のボビン、スプール、コップその他これらに類する糸巻類（せん孔してあるかないか又は硬化してあるかないかを問わない。）
168,4822.10,000,紡織用繊維の糸を巻くために使用する種類のもの
169,4822.90,000,その他のもの
170,48.23,,その他の紙、板紙、セルロースウォッディング及びセルロース繊維のウェブ（特定の大きさ又は形状に切つたものに限る。）並びに製紙用パルプ、紙、板紙、セルロースウォッディング又はセルロース繊維のウェブのその他の製品
171,4823.20,000,フィルターペーパー及びフィルターペーパーボード
172,4823.40,000,自動記録装置用に印刷したロール、シート及び円盤
173,,,紙製又は板紙製の盆、皿、コップその他これらに類する製品
174,4823.61,000,竹製のもの
175,4823.69,000,その他のもの
176,4823.70,000,成型し又は加圧成形をした製紙用パルプの製品
177,4823.90,,その他のもの
178,,100,1 せん孔カード式統計機械用のカード、モノタイプ用のテープその他これらに類する物品に記録のためにせん孔したもの
179,,200,2 その他のもの
