,hs_code,suffix,description
80,5402.48,,その他のもの（ポリプロピレンのものに限る。）
81,,100,1 絹の重量が全重量の10％を超えるもの
82,,,2 その他のもの
83,,910,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
84,,990,(2)その他のもの
85,5402.49,,その他のもの
86,,010,1 絹の重量が全重量の10％を超えるもの
87,,,2 その他のもの
88,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
89,,022,(2)その他のもの
90,,,その他の単糸（より数が1メートルにつき50を超えるものに限る。）
91,5402.51,,ナイロンその他のポリアミドのもの
92,,010,1 絹の重量が全重量の10％を超えるもの
93,,,2 その他のもの
94,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
95,,022,(2)その他のもの
96,5402.52,,ポリエステルのもの
97,,010,1 絹の重量が全重量の10％を超えるもの
98,,,2 その他のもの
99,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
100,,022,(2)その他のもの
101,5402.53,,ポリプロピレンのもの
102,,010,1 絹の重量が全重量の10％を超えるもの
103,,,2 その他のもの
104,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
105,,022,(2)その他のもの
106,5402.59,,その他のもの
107,,010,1 絹の重量が全重量の10％を超えるもの
108,,,2 その他のもの
109,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
110,,022,(2)その他のもの
111,,,その他のマルチプルヤーン及びケーブルヤーン
112,5402.61,,ナイロンその他のポリアミドのもの
113,,010,1 絹の重量が全重量の10％を超えるもの
114,,,2 その他のもの
115,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
116,,022,(2)その他のもの
117,5402.62,,ポリエステルのもの
118,,010,1 絹の重量が全重量の10％を超えるもの
119,,,2 その他のもの
120,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
121,,022,(2)その他のもの
122,5402.63,,ポリプロピレンのもの
123,,010,1 絹の重量が全重量の10％を超えるもの
124,,,2 その他のもの
125,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
126,,022,(2)その他のもの
127,5402.69,,その他のもの
128,,010,1 絹の重量が全重量の10％を超えるもの
129,,,2 その他のもの
130,,021,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの
131,,022,(2)その他のもの
132,54.03,,再生繊維又は半合成繊維の長繊維の糸（67デシテックス未満の単繊維のものを含むものとし、縫糸及び小売用にしたものを除く。）
133,5403.10,,強力糸（ビスコースレーヨンのものに限る。）
134,,010,1 絹の重量が全重量の10％を超えるもの
135,,020,2 その他のもの
136,,,その他の単糸
137,5403.31,,ビスコースレーヨンのもの（より数が1メートルにつき120以下のものに限る。）
138,,100,1 絹の重量が全重量の10％を超えるもの
139,,,2 その他のもの
140,,910,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの（テクスチャード加工糸に限る。）
141,,990,(2)その他のもの
142,5403.32,,ビスコースレーヨンのもの（より数が1メートルにつき120を超えるものに限る。）
143,,100,1 絹の重量が全重量の10％を超えるもの
144,,,2 その他のもの
145,,910,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの（テクスチャード加工糸に限る。）
146,,990,(2)その他のもの
147,5403.33,,アセテートのもの
148,,010,1 絹の重量が全重量の10％を超えるもの
149,,,2 その他のもの
150,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
151,,022,(2)その他のもの
152,5403.39,,その他のもの
153,,010,1 絹の重量が全重量の10％を超えるもの
154,,,2 その他のもの
155,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
156,,022,(2)その他のもの
157,,,その他のマルチプルヤーン及びケーブルヤーン
158,5403.41,,ビスコースレーヨンのもの
159,,100,1 絹の重量が全重量の10％を超えるもの
160,,,2 その他のもの
161,,910,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの（テクスチャード加工糸に限る。）
162,,990,(2)その他のもの
163,5403.42,,アセテートのもの
164,,010,1 絹の重量が全重量の10％を超えるもの
165,,,2 その他のもの
166,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
167,,022,(2)その他のもの
168,5403.49,,その他のもの
169,,010,1 絹の重量が全重量の10％を超えるもの
170,,,2 その他のもの
171,,021,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの
172,,022,(2)その他のもの
173,54.04,,合成繊維の単繊維（67デシテックス以上のもので、横断面の最大寸法が1ミリメートル以下のものに限る。）及び合成繊維材料のストリップその他これに類する物品（例えば、人造ストロー。見掛け幅が5ミリメートル以下のものに限る。）
174,,,単繊維
175,5404.11,000,弾性を有するもの
176,5404.12,000,その他のもの（ポリプロピレンのものに限る。）
177,5404.19,,その他のもの
178,,010,− ナイロンその他のポリアミドのもの
179,,090,− その他のもの
180,5404.90,000,その他のもの
181,54.05,,
182,5405.00,000,再生繊維又は半合成繊維の単繊維（67デシテックス以上のもので、横断面の最大寸法が1ミリメートル以下のものに限る。）及び再生繊維又は半合成繊維の材料のストリップその他これに類する物品（例えば、人造ストロー。見掛け幅が5ミリメートル以下のものに限る。）
183,54.06,,
184,5406.00,,人造繊維の長繊維の糸（小売用にしたものに限るものとし、縫糸を除く。）
185,,100,1 絹の重量が全重量の10％を超えるもの
186,,,2 その他のもの
187,,910,(1)合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの
188,,990,(2)その他のもの
189,54.07,,合成繊維の長繊維の糸の織物（第54.04項の材料の織物を含む。）
190,5407.10,,強力糸（ナイロンその他のポリアミド又はポリエステルのものに限る。）の織物
191,,,1 絹の重量が全重量の10％を超えるもの
192,,011,− 合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
193,,019,− その他のもの
194,,,2 その他のもの
195,,,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
196,,081,− ナイロンその他のポリアミド繊維の重量が全重量の85％以上のもの
197,,089,− その他のもの
198,,090,(2)その他のもの
199,5407.20,,ストリップその他これに類する物品の織物
200,,,1 絹の重量が全重量の10％を超えるもの
201,,011,− 合成繊維の材料又はこれとアセテート繊維の材料を合わせたものの重量が全重量の50％を超えるもの及び経緯材のうちいずれか一方がこれらの繊維の材料のもの
202,,019,− その他のもの
203,,,2 その他のもの
204,,,(1)特定合成繊維の材料又はこれとアセテート繊維の材料を合わせたものの重量が全重量の50％を超えるもの及び経緯材のうちいずれか一方がこれらの繊維の材料のもの
205,,091,A 特定合成繊維の材料のみから成るもの並びに特定合成繊維の材料及びアセテート繊維の材料のみから成るもの
206,,092,B その他のもの
207,,099,(2)その他のもの
208,5407.30,,この部の注9の織物
209,,,1 絹の重量が全重量の10％を超えるもの
210,,011,− 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
211,,019,− その他のもの
212,,,2 その他のもの
213,,,(1)特定合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
214,,091,A 特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
215,,092,B その他のもの
216,,099,(2)その他のもの
217,,,その他の織物（ナイロンその他のポリアミドの長繊維の重量が全重量の85％以上のものに限る。）
218,5407.41,,漂白してないもの及び漂白したもの
219,,010,1 絹の重量が全重量の10％を超えるもの
220,,,2 その他のもの
221,,023,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
222,,029,(2)その他のもの
223,5407.42,,浸染したもの
224,,010,1 絹の重量が全重量の10％を超えるもの
225,,,2 その他のもの
226,,021,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
227,,022,(2)その他のもの
228,5407.43,,異なる色の糸から成るもの
229,,010,1 絹の重量が全重量の10％を超えるもの
230,,,2 その他のもの
231,,021,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
232,,022,(2)その他のもの
233,5407.44,,なせんしたもの
234,,010,1 絹の重量が全重量の10％を超えるもの
235,,,2 その他のもの
236,,021,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
237,,022,(2)その他のもの
238,,,その他の織物（テクスチャード加工をしたポリエステルの長繊維の重量が全重量の85％以上のものに限る。）
239,5407.51,,漂白してないもの及び漂白したもの
240,,010,1 絹の重量が全重量の10％を超えるもの
241,,,2 その他のもの
242,,023,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
243,,029,(2)その他のもの
244,5407.52,,浸染したもの
245,,010,1 絹の重量が全重量の10％を超えるもの
246,,,2 その他のもの
247,,021,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
248,,022,(2)その他のもの
249,5407.53,,異なる色の糸から成るもの
250,,010,1 絹の重量が全重量の10％を超えるもの
251,,,2 その他のもの
252,,021,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
253,,022,(2)その他のもの
254,5407.54,,なせんしたもの
255,,010,1 絹の重量が全重量の10％を超えるもの
256,,,2 その他のもの
257,,021,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
258,,022,(2)その他のもの
259,,,その他の織物（ポリエステルの長繊維の重量が全重量の85％以上のものに限る。）
260,5407.61,,テクスチャード加工をしてないポリエステルの長繊維の重量が全重量の85％以上のもの
261,,010,1 絹の重量が全重量の10％を超えるもの
262,,,2 その他のもの
263,,,(1)特定合成繊維のみから成るもの並びに特定合成繊維及びアセテート繊維のみから成るもの
264,,021,− 漂白してないもの及び漂白したもの
265,,022,− 浸染したもの
266,,023,− 異なる色の糸から成るもの
267,,024,− なせんしたもの
268,,029,(2)その他のもの
269,5407.69,,その他のもの
270,,010,1 絹の重量が全重量の10％を超えるもの
271,,,2 その他のもの
272,,021,− 漂白してないもの及び漂白したもの
273,,022,− 浸染したもの
274,,023,− 異なる色の糸から成るもの
275,,024,− なせんしたもの
276,,,その他の織物（合成繊維の長繊維の重量が全重量の85％以上のものに限る。）
277,5407.71,,漂白してないもの及び漂白したもの
278,,010,1 絹の重量が全重量の10％を超えるもの
279,,,2 その他のもの
280,,021,(1)特定合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
281,,022,(2)その他のもの
282,5407.72,,浸染したもの
283,,010,1 絹の重量が全重量の10％を超えるもの
284,,,2 その他のもの
285,,021,(1)特定合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
286,,022,(2)その他のもの
287,5407.73,,異なる色の糸から成るもの
288,,010,1 絹の重量が全重量の10％を超えるもの
289,,,2 その他のもの
290,,021,(1)特定合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
291,,022,(2)その他のもの
292,5407.74,,なせんしたもの
293,,010,1 絹の重量が全重量の10％を超えるもの
294,,,2 その他のもの
295,,021,(1)特定合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
296,,022,(2)その他のもの
297,,,その他の織物（合成繊維の長繊維の重量が全重量の85％未満のもので、混用繊維の全部又は大部分が綿のものに限る。）
298,5407.81,,漂白してないもの及び漂白したもの
299,,,1 絹の重量が全重量の10％を超えるもの
300,,011,− 合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
301,,019,− その他のもの
302,,090,2 その他のもの
303,5407.82,,浸染したもの
304,,,1 絹の重量が全重量の10％を超えるもの
305,,011,− 合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
306,,019,− その他のもの
307,,090,2 その他のもの
308,5407.83,,異なる色の糸から成るもの
309,,,1 絹の重量が全重量の10％を超えるもの
310,,011,− 合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
311,,019,− その他のもの
312,,090,2 その他のもの
313,5407.84,,なせんしたもの
314,,,1 絹の重量が全重量の10％を超えるもの
315,,011,− 合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
316,,019,− その他のもの
317,,090,2 その他のもの
318,,,その他の織物
319,5407.91,,漂白してないもの及び漂白したもの
320,,,1 絹の重量が全重量の10％を超えるもの
321,,011,− 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
322,,019,− その他のもの
323,,,2 その他のもの
324,,091,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの（特定合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のものを除く。）
325,,099,(2)その他のもの
326,5407.92,,浸染したもの
327,,,1 絹の重量が全重量の10％を超えるもの
328,,011,− 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
329,,019,− その他のもの
330,,,2 その他のもの
331,,091,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの（特定合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のものを除く。）
332,,099,(2)その他のもの
333,5407.93,,異なる色の糸から成るもの
334,,,1 絹の重量が全重量の10％を超えるもの
335,,011,− 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
336,,019,− その他のもの
337,,,2 その他のもの
338,,091,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの（特定合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のものを除く。）
339,,099,(2)その他のもの
340,5407.94,,なせんしたもの
341,,,1 絹の重量が全重量の10％を超えるもの
342,,011,− 合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
343,,019,− その他のもの
344,,,2 その他のもの
345,,091,(1)合成繊維又はこれとアセテート繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの（特定合成繊維若しくはアセテート繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のものを除く。）
346,,099,(2)その他のもの
347,54.08,,再生繊維又は半合成繊維の長繊維の糸の織物（第54.05項の材料の織物を含む。）
348,5408.10,,強力糸（ビスコースレーヨンのものに限る。）の織物
349,,010,1 絹の重量が全重量の10％を超えるもの
350,,020,2 その他のもの
351,,,その他の織物（再生繊維若しくは半合成繊維の長繊維又は再生繊維若しくは半合成繊維の材料のストリップその他これに類する物品の重量が全重量の85％以上のものに限る。）
352,5408.21,,漂白してないもの及び漂白したもの
353,,,1 絹の重量が全重量の10％を超えるもの
354,,011,− アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
355,,019,− その他のもの
356,,,2 その他のもの
357,,091,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
358,,099,(2)その他のもの
359,5408.22,,浸染したもの
360,,,1 絹の重量が全重量の10％を超えるもの
361,,011,− アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
362,,019,− その他のもの
363,,,2 その他のもの
364,,091,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
365,,099,(2)その他のもの
366,5408.23,,異なる色の糸から成るもの
367,,,1 絹の重量が全重量の10％を超えるもの
368,,011,− アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
369,,019,− その他のもの
370,,,2 その他のもの
371,,091,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
372,,099,(2)その他のもの
373,5408.24,,なせんしたもの
374,,,1 絹の重量が全重量の10％を超えるもの
375,,011,− アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
376,,019,− その他のもの
377,,,2 その他のもの
378,,091,(1)アセテート繊維又はこれと合成繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
379,,099,(2)その他のもの
380,,,その他の織物
381,5408.31,,漂白してないもの及び漂白したもの
382,,,1 絹の重量が全重量の10％を超えるもの
383,,011,− アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
384,,019,− その他のもの
385,,,2 その他のもの
386,,091,(1)アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
387,,099,(2)その他のもの
388,5408.32,,浸染したもの
389,,,1 絹の重量が全重量の10％を超えるもの
390,,011,− アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
391,,019,− その他のもの
392,,,2 その他のもの
393,,091,(1)アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
394,,099,(2)その他のもの
395,5408.33,,異なる色の糸から成るもの
396,,,1 絹の重量が全重量の10％を超えるもの
397,,011,− アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
398,,019,− その他のもの
399,,,2 その他のもの
400,,091,(1)アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
401,,099,(2)その他のもの
402,5408.34,,なせんしたもの
403,,,1 絹の重量が全重量の10％を超えるもの
404,,011,− アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
405,,019,− その他のもの
406,,,2 その他のもの
407,,091,(1)アセテート繊維若しくは合成繊維又はこれらの繊維を合わせたものの重量が全重量の50％を超えるもの及び経緯糸のうちいずれか一方がこれらの繊維のもの
408,,099,(2)その他のもの
