,hs_code,suffix,description
30,,121,"− この号の1の*〔2〕並びに2の(1)の*〔2〕及び(2)の*〔2〕、第0402.21号の2の(1)及び(2)の*〔2〕並びに第0402.29号の2の*〔2〕に掲げる粉状、粒状その他の固形状のミルク及びクリームについて、74,973トンを基準とし、当該年度における国内需要見込数量、国際市況その他の条件を勘案して政令で定める数量（以下この項において「学校等給食用以外の脱脂粉乳に係る共通の限度数量」という。）以内のもの"
31,,129,− その他のもの
32,,,2 その他のもの
33,,,(1)幼稚園、小学校、中学校（中等教育学校の前期課程を含む。）、義務教育学校、夜間において授業を行う課程を置く高等学校（中等教育学校の後期課程を含む。）若しくは特別支援学校の幼児、児童若しくは生徒、政令で定める児童福祉施設若しくはこれに類する政令で定める施設の児童又は児童福祉法第6条の3第9項、第10項若しくは第12項に規定する事業による保育を受ける児童の給食の用に供されるもの（以下この項において「学校等給食用のもの」という。）及び配合飼料のうち政令で定めるものの製造に使用するためのもの（以下この項において「飼料用のもの」という。）
34,,,*〔1〕学校等給食用のもの
35,,211,"− この号の2の(1)の*〔1〕及び第0402.21号の2の(1)に掲げる粉状、粒状その他の固形状のミルク及びクリームのうち学校等給食用のものについて、7,264トンを基準とし、当該年度における国内需要見込数量、国際市況その他の条件を勘案して政令で定める数量（以下この項において「学校等給食用の脱脂粉乳に係る共通の限度数量」という。）以内のもの"
36,,212,− その他のもの
37,,,*〔2〕飼料用のもの
38,,216,− 学校等給食用以外の脱脂粉乳に係る共通の限度数量以内のもの
39,,217,− その他のもの
40,,,(2)その他のもの
41,,221,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
42,,,*〔2〕その他のもの
43,,222,− 学校等給食用以外の脱脂粉乳に係る共通の限度数量以内のもの
44,,229,− その他のもの
45,,,粉状、粒状その他の固形状のもの（脂肪分が全重量の1.5％を超えるものに限る。）
46,0402.21,,砂糖その他の甘味料を加えてないもの
47,,,1 脂肪分が全重量の5％を超えるもの
48,,,(1)脂肪分が全重量の30％以下のもの
49,,111,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
50,,,− その他のもの
51,,,−− 関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
52,,131,−−− 環太平洋パートナーシップに関する包括的及び先進的な協定（以下この項において「環太平洋包括的及び先進的協定」という。）附属書2-Dの日本国の関税率表の付録Aの第B節の11のTWQ-JP11に掲げる品目又は経済上の連携に関する日本国と欧州連合との間の協定（以下この項において「欧州連合協定」という。）附属書2-Aの第3編の第B節の24のTRQ-23に掲げる品目に分類されるもの
53,,132,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の12のTWQ-JP12に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の25のTRQ-24に掲げる品目に分類されるもの
54,,139,−− その他のもの
55,,,(2)その他のもの
56,,121,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
57,,,− その他のもの
58,,,−− 関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
59,,141,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の11のTWQ-JP11に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の24のTRQ-23に掲げる品目に分類されるもの
60,,142,−−−環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の12のTWQ-JP12に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の25のTRQ-24に掲げる品目に分類されるもの
61,,149,−− その他のもの
62,,,2 その他のもの
63,,,(1)学校等給食用のもの及び飼料用のもの
64,,,− 学校等給食用のもの
65,,211,−− 学校等給食用の脱脂粉乳に係る共通の限度数量以内のもの
66,,212,−− その他のもの
67,,,− 飼料用のもの
68,,216,−− 学校等給食用以外の脱脂粉乳に係る共通の限度数量以内のもの
69,,217,−− その他のもの
70,,,(2)その他のもの
71,,221,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
72,,,*〔2〕その他のもの
73,,222,− 学校等給食用以外の脱脂粉乳に係る共通の限度数量以内のもの
74,,229,− その他のもの
75,0402.29,,その他のもの
76,,,1 脂肪分が全重量の5％を超えるもの
77,,,(1)脂肪分が全重量の30％以下のもの
78,,111,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
79,,119,− その他のもの
80,,,(2)その他のもの
81,,121,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
82,,129,− その他のもの
83,,,2 その他のもの
84,,211,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
85,,,*〔2〕その他のもの
86,,220,− 学校等給食用以外の脱脂粉乳に係る共通の限度数量以内のもの
87,,291,− その他のもの
88,,,その他のもの
89,0402.91,,砂糖その他の甘味料を加えてないもの
90,,,1 脂肪分が全重量の7.5％を超えるもの
91,,110,(1)加圧容器入りにしたホイップドクリーム
92,,,(2)その他のもの
93,,121,"− この号の1の(2)及び2に掲げるミルク及びクリームについて、1,500トンを基準とし、前年度における輸入数量、国際市況その他の条件を勘案して政令で定める数量（以下この号において「共通の限度数量」という。）以内のもの"
94,,129,− その他のもの
95,,,2 その他のもの
96,,210,− 共通の限度数量以内のもの
97,,290,− その他のもの
98,0402.99,,その他のもの
99,,,1 脂肪分が全重量の8％を超えるもの
100,,110,(1)加圧容器入りにしたホイップドクリーム
101,,,(2)その他のもの
102,,121,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
103,,129,− その他のもの
104,,,2 その他のもの
105,,210,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
106,,290,− その他のもの
107,04.03,,バターミルク、凝固したミルク及びクリーム、ケフィアその他発酵させ又は酸性化したミルク及びクリーム（濃縮若しくは乾燥をしてあるかないか又は砂糖その他の甘味料、香味料、果実、ナット若しくはココアを加えてあるかないかを問わない。）並びにヨーグルト
108,0403.20,,ヨーグルト
109,,,1 冷凍し、保存に適する処理をし又は砂糖その他の甘味料、香味料、果実若しくはナットを加えたもの（フローズンヨーグルトを除く。）
110,,,− その他の乳製品に係る共通の限度数量以内のもの
111,,110,−− 砂糖を加えたもの
112,,120,−− その他のもの
113,,,− その他のもの
114,,,−− 関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
115,,191,−−− 環太平洋パートナーシップに関する包括的及び先進的な協定（以下この項において「環太平洋包括的及び先進的協定」という。）附属書2-Dの日本国の関税率表の付録Aの第B節の20のTWQ-JP20に掲げる品目又は経済上の連携に関する日本国と欧州連合との間の協定（以下この項において「欧州連合協定」という。）附属書2-Aの第3編の第B節の12のTRQ-11に掲げる品目に分類されるもの
116,,192,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の28のTWQ-JP28に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の15のTRQ-14に掲げる品目に分類されるもの
117,,193,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の29のTWQ-JP29に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の16のTRQ-15に掲げる品目に分類されるもの
118,,,−− その他のもの
119,,196,−−− 包括的な経済上の連携に関する日本国とグレートブリテン及び北アイルランド連合王国との間の協定（以下この項において「英国協定」という。）附属書2-Aの第3編の第B節の第2款の5の（a）に定めるもの
120,,197,−−− 英国協定附属書2-Aの第3編の第B節の第2款の7の（b）に定めるもの
121,,199,−−− その他のもの
122,,,2 その他のもの
123,,,(1)フローズンヨーグルト
124,,,− 砂糖その他の甘味料を加えたもの（正味重量が10キログラム以下の直接包装したものに限る。）
125,,,−− 関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
126,,231,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の20のTWQ-JP20に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の12のTRQ-11に掲げる品目に分類されるもの
127,,232,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の28のTWQ-JP28に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の15のTRQ-14に掲げる品目に分類されるもの
128,,233,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の29のTWQ-JP29に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の16のTRQ-15に掲げる品目に分類されるもの
129,,234,−−− その他のもの
130,,,−− その他のもの
131,,236,−−− 英国協定附属書2-Aの第3編の第B節の第2款の5の（a）に定めるもの
132,,237,−−− 英国協定附属書2-Aの第3編の第B節の第2款の7の（b）に定めるもの
133,,239,−−− その他のもの
134,,,− その他のもの
135,,,−− 関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
136,,241,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の20のTWQ-JP20に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の12のTRQ-11に掲げる品目に分類されるもの
137,,242,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の28のTWQ-JP28に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の15のTRQ-14に掲げる品目に分類されるもの
138,,243,−−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の29のTWQ-JP29に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の16のTRQ-15に掲げる品目に分類されるもの
139,,244,−−− その他のもの
140,,,−− その他のもの
141,,246,−−− 英国協定附属書2-Aの第3編の第B節の第2款の5の（a）に定めるもの
142,,247,−−− 英国協定附属書2-Aの第3編の第B節の第2款の7の（b）に定めるもの
143,,249,−−− その他のもの
144,,,(2)その他のもの
145,,,− 関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
146,,291,−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の20のTWQ-JP20に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の12のTRQ-11に掲げる品目に分類されるもの
147,,292,−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の28のTWQ-JP28に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の15のTRQ-14に掲げる品目に分類されるもの
148,,293,−− 環太平洋包括的及び先進的協定附属書2-Dの日本国の関税率表の付録Aの第B節の29のTWQ-JP29に掲げる品目又は欧州連合協定附属書2-Aの第3編の第B節の16のTRQ-15に掲げる品目に分類されるもの
149,,,− その他のもの
150,,296,−− 英国協定附属書2-Aの第3編の第B節の第2款の5の（a）に定めるもの
151,,297,−− 英国協定附属書2-Aの第3編の第B節の第2款の7の（b）に定めるもの
152,,299,−− その他のもの
153,0403.90,,その他のもの
154,,,1 滅菌し、冷凍し、保存に適する処理をし、濃縮若しくは乾燥をし又は砂糖その他の甘味料、香味料、果実若しくはナットを加えたもの
155,,,(1)脂肪分が全重量の1.5％以下のもの
156,,,*〔1〕バターミルクパウダーその他の固形状の物品
157,,,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
158,,111,−− 砂糖を加えたもの
159,,112,−− その他のもの
160,,113,− その他のもの
161,,,*〔2〕その他のもの
162,,,− その他の乳製品に係る共通の限度数量以内のもの
163,,116,−− 砂糖を加えたもの
164,,117,−− その他のもの
165,,118,− その他のもの
166,,,(2)脂肪分が全重量の1.5％を超え26％以下のもの
167,,,*〔1〕バターミルクパウダーその他の固形状の物品
168,,,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
169,,121,−− 砂糖を加えたもの
170,,122,−− その他のもの
171,,123,− その他のもの
172,,,*〔2〕その他のもの
173,,,− その他の乳製品に係る共通の限度数量以内のもの
174,,126,−− 砂糖を加えたもの
175,,127,−− その他のもの
176,,128,− その他のもの
177,,,(3)脂肪分が全重量の26％を超えるもの
178,,,*〔1〕バターミルクパウダーその他の固形状の物品
179,,,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
180,,131,−− 砂糖を加えたもの
181,,132,−− その他のもの
182,,133,− その他のもの
183,,,*〔2〕その他のもの
184,,,− その他の乳製品に係る共通の限度数量以内のもの
185,,136,−− 砂糖を加えたもの
186,,137,−− その他のもの
187,,138,− その他のもの
188,,200,2 その他のもの
189,04.04,,ホエイ（濃縮若しくは乾燥をしてあるかないか又は砂糖その他の甘味料を加えてあるかないかを問わない。）及びミルクの天然の組成分から成る物品（砂糖その他の甘味料を加えてあるかないかを問わないものとし、他の項に該当するものを除く。）
190,0404.10,,ホエイ及び調製ホエイ（濃縮若しくは乾燥をしてあるかないか又は砂糖その他の甘味料を加えてあるかないかを問わない。）
191,,,1 滅菌し、冷凍し、保存に適する処理をし、濃縮若しくは乾燥をし又は砂糖その他の甘味料を加えたもの
192,,,(1)脂肪分が全重量の5％以下のもの
193,,,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
194,,111,− 砂糖を加えたもの
195,,119,− その他のもの
196,,,*〔2〕その他のもの
197,,,*〔i〕無機質を濃縮したホエイ
198,,,"− この号の1の(1)の*〔2〕の*〔i〕及び(2)の*〔2〕の*〔i〕に掲げる無機質を濃縮したホエイについて、14,000トンを基準とし、当該年度における国内需要見込数量、国際市況その他の条件を勘案して政令で定める数量（以下この号において「無機質を濃縮したホエイに係る共通の限度数量」という。）以内のもの"
199,,121,−− 砂糖を加えたもの
200,,122,−− その他のもの
201,,,− その他のもの
202,,125,−−関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
203,,,−−その他のもの
204,,126,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％未満のもの
205,,127,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％以上45％未満のもの
206,,128,−−− 乳たんぱく質の含有量が乾燥状態において全重量の45％以上のもの
207,,,*〔ii〕その他のもの
208,,,*1 砂糖を加えたもの
209,,131,"− 配合飼料のうち政令で定めるものの製造に使用するもので、この号の1の(1)の*〔2〕の*〔ii〕の*1及び*2並びに(2)の*〔2〕の*〔ii〕の*1及び*2に掲げるホエイ及び調製ホエイのうち無機質を濃縮したホエイ以外のものについて、45,000トンを基準とし、当該年度における国内需要見込数量、国際市況その他の条件を勘案して政令で定める数量（以下この号において「飼料用のホエイ等に係る共通の限度数量」という。）以内のもの"
210,,,− その他のもの
211,,135,−−関税暫定措置法第8条の6第1項又は第9条第2項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
212,,,−−その他のもの
213,,136,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％未満のもの
214,,137,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％以上45％未満のもの
215,,138,−−− 乳たんぱく質の含有量が乾燥状態において全重量の45％以上のもの
216,,,*2 その他のもの
217,,141,− 配合飼料のうち政令で定めるものの製造に使用するもので、飼料用のホエイ等に係る共通の限度数量以内のもの
218,,142,"− 乳幼児用の調製粉乳又は調製液状乳の製造に使用するもので、この号の1の(1)の*〔2〕の*〔ii〕の*2及び(2)の*〔2〕の*〔ii〕の*2並びに第0404.90号の1の(1)の*〔2〕、(2)の*〔2〕及び(3)の*〔2〕に掲げるホエイ及びミルクの天然の組成分から成る物品について、25,000トンを基準とし、当該年度における国内需要見込数量、国際市況その他の条件を勘案して政令で定める数量（以下この号及び第0404.90号において「乳幼児用調製粉乳又は調製液状乳用のホエイ等に係る共通の限度数量」という。）以内のもの"
219,,,− その他のもの
220,,145,−−関税暫定措置法第8条の6第1項又は第9条第2項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
221,,,−− その他のもの
222,,146,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％未満のもの
223,,147,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％以上45％未満のもの
224,,148,−−− 乳たんぱく質の含有量が乾燥状態において全重量の45％以上のもの
225,,,(2)その他のもの
226,,,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
227,,151,− 砂糖を加えたもの
228,,159,− その他のもの
229,,,*〔2〕その他のもの
230,,,*〔i〕無機質を濃縮したホエイ
231,,,− 無機質を濃縮したホエイに係る共通の限度数量以内のもの
232,,161,−− 砂糖を加えたもの
233,,162,−− その他のもの
234,,,− その他のもの
235,,165,−−関税暫定措置法第8条の6第1項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
236,,,−−その他のもの
237,,166,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％未満のもの
238,,167,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％以上45％未満のもの
239,,168,−−− 乳たんぱく質の含有量が乾燥状態において全重量の45％以上のもの
240,,,*〔ii〕その他のもの
241,,,*1 砂糖を加えたもの
242,,171,− 配合飼料のうち政令で定めるものの製造に使用するもので、飼料用のホエイ等に係る共通の限度数量以内のもの
243,,,− その他のもの
244,,175,−− 関税暫定措置法第9条第2項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
245,,,−− その他のもの
246,,176,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％未満のもの
247,,177,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％以上45％未満のもの
248,,178,−−− 乳たんぱく質の含有量が乾燥状態において全重量の45％以上のもの
249,,,*2 その他のもの
250,,181,− 配合飼料のうち政令で定めるものの製造に使用するもので、飼料用のホエイ等に係る共通の限度数量以内のもの
251,,182,− 乳幼児用の調製粉乳又は調製液状乳の製造に使用するもので、乳幼児用調製粉乳又は調製液状乳用のホエイ等に係る共通の限度数量以内のもの
252,,,− その他のもの
253,,185,−− 関税暫定措置法第8条の6第1項又は第9条第2項の規定により経済連携協定に基づく譲許の便益の適用を受けて輸入するもの
254,,,−− その他のもの
255,,186,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％未満のもの
256,,187,−−− 乳たんぱく質の含有量が乾燥状態において全重量の25％以上45％未満のもの
257,,188,−−− 乳たんぱく質の含有量が乾燥状態において全重量の45％以上のもの
258,,200,2 その他のもの
259,0404.90,,その他のもの
260,,,1 滅菌し、冷凍し、保存に適する処理をし、濃縮若しくは乾燥をし又は砂糖その他の甘味料を加えたもの
261,,,(1)脂肪分が全重量の1.5％以下のもの
262,,,*〔1〕砂糖を加えたもの
263,,111,− その他の乳製品に係る共通の限度数量以内のもの
264,,112,− その他のもの
265,,,*〔2〕その他のもの
266,,116,− 乳幼児用の調製粉乳又は調製液状乳の製造に使用するもので、乳幼児用調製粉乳又は調製液状乳用のホエイ等に係る共通の限度数量以内のもの
267,,117,− その他の乳製品に係る共通の限度数量以内のもの
268,,118,− その他のもの
269,,,(2)脂肪分が全重量の1.5％を超え30％以下のもの
270,,,*〔1〕砂糖を加えたもの
271,,121,− その他の乳製品に係る共通の限度数量以内のもの
272,,122,− その他のもの
273,,,*〔2〕その他のもの
274,,126,− 乳幼児用の調製粉乳又は調製液状乳の製造に使用するもので、乳幼児用調製粉乳又は調製液状乳用のホエイ等に係る共通の限度数量以内のもの
275,,127,− その他の乳製品に係る共通の限度数量以内のもの
276,,128,− その他のもの
277,,,(3)脂肪分が全重量の30％を超えるもの
278,,,*〔1〕砂糖を加えたもの
279,,131,− その他の乳製品に係る共通の限度数量以内のもの
280,,132,− その他のもの
281,,,*〔2〕その他のもの
282,,136,− 乳幼児用の調製粉乳又は調製液状乳の製造に使用するもので、乳幼児用調製粉乳又は調製液状乳用のホエイ等に係る共通の限度数量以内のもの
283,,137,− その他の乳製品に係る共通の限度数量以内のもの
284,,138,− その他のもの
285,,200,2 その他のもの
286,04.05,,ミルクから得たバターその他の油脂及びデイリースプレッド
287,0405.10,,バター
288,,,1 脂肪分が全重量の85％以下のもの
289,,110,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
290,,,*〔2〕その他のもの
291,,121,− この号の1の*〔2〕及び2の*〔2〕並びに第0405.90号の2の*〔2〕に掲げるミルクから得たバターその他の油脂について、581トンを基準とし、当該年度における国内需要見込数量、国際市況その他の条件を勘案して政令で定める数量（以下この項において「共通の限度数量」という。）以内のもの
292,,129,− その他のもの
293,,,2 その他のもの
294,,210,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
295,,,*〔2〕その他のもの
296,,221,− 共通の限度数量以内のもの
297,,229,− その他のもの
298,0405.20,,デイリースプレッド
299,,010,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
300,,090,− その他のもの
301,0405.90,,その他のもの
302,,,1 脂肪分が全重量の85％以下のもの
303,,110,− 独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
304,,190,− その他のもの
305,,,2 その他のもの
306,,210,*〔1〕独立行政法人農畜産業振興機構が畜産経営の安定に関する法律第17条第1項に規定する数量の範囲内で輸入するもの及び同条第2項に規定する農林水産大臣の承認を受けて輸入するもの
307,,,*〔2〕その他のもの
308,,221,− 共通の限度数量以内のもの
309,,229,− その他のもの
310,04.06,,チーズ及びカード
311,0406.10,,フレッシュチーズ（ホエイチーズを含むものとし、熟成していないものに限る。）及びカード
312,,020,− 乾燥固形分が全重量の48％以下のもの（1個の重量が4グラム以下の細片にし、冷凍し、かつ、正味重量が5キログラムを超える直接包装にしたものに限る。）
313,,,− その他のもの
314,,010,−− プロセスチーズの原料として使用するチーズ及びカードのうち、この号のフレッシュチーズ及びカード、第0406.40号のブルーベインドチーズ及びその他のペニシリウム・ロックフォルティにより得られる模様を含むチーズ並びに第0406.90号のその他のチーズについて、当該年度における国内需要見込数量から国内生産見込数量を控除した数量の範囲内において、国内生産見込数量、国際市況その他の条件を勘案して政令で定める数量（以下この項において「共通の限度数量」という。）以内のもの
315,,090,−− その他のもの
316,0406.20,,おろしチーズ及び粉チーズ（チーズの種類を問わない。）
317,,100,1 プロセスチーズのもの
318,,200,2 その他のもの
319,0406.30,000,プロセスチーズ（おろしチーズ及び粉チーズを除く。）
320,0406.40,,ブルーベインドチーズ及びその他のペニシリウム・ロックフォルティにより得られる模様を含むチーズ
321,,010,− プロセスチーズの原料として使用するもので、共通の限度数量以内のもの
322,,090,− その他のもの
323,0406.90,,その他のチーズ
324,,010,− プロセスチーズの原料として使用するもので、共通の限度数量以内のもの
325,,090,− その他のもの
326,04.07,,殻付きの鳥卵（生鮮のもの及び保存に適する処理又は加熱による調理をしたものに限る。）
327,,,ふ化用の受精卵
328,0407.11,000,鶏（ガルルス・ドメスティクス）のもの
329,0407.19,000,その他のもの
330,,,その他の卵（生鮮のものに限る。）
331,0407.21,000,鶏（ガルルス・ドメスティクス）のもの
332,0407.29,000,その他のもの
333,0407.90,,その他のもの
334,,100,1 冷凍したもの
335,,200,2 その他のもの
336,04.08,,殻付きでない鳥卵及び卵黄（生鮮のもの及び乾燥、蒸気又は水煮による調理、成型、冷凍その他保存に適する処理をしたものに限るものとし、砂糖その他の甘味料を加えてあるかないかを問わない。）
337,,,卵黄
338,0408.11,000,乾燥したもの
339,0408.19,000,その他のもの
340,,,その他のもの
