,hs_code,suffix,description
76,72.08,,鉄又は非合金鋼のフラットロール製品（熱間圧延をしたもので幅が600ミリメートル以上のものに限るものとし、クラッドし、めつきし又は被覆したものを除く。）
77,7208.10,,熱間圧延をしたもの（更に加工したものを除く。）で巻いたもの（浮出し模様のあるものに限る。）
78,,010,1 炭素の含有量が全重量の0.6％未満のもの
79,,,2 その他のもの
80,,021,(1)厚さが3ミリメートル未満のものにあっては降伏点が275メガパスカル以上のもの及び厚さが3ミリメートル以上のものにあっては降伏点が355メガパスカル以上のもの
81,,029,(2)その他のもの
82,,,その他のもの（熱間圧延及び酸洗いをしたもの（更に加工したものを除く。）で巻いたものに限る。）
83,7208.25,,厚さが4.75ミリメートル以上のもの
84,,,1 炭素の含有量が全重量の0.6％未満のもの
85,,011,− 厚さが6ミリメートル未満のもの
86,,019,− その他のもの
87,,,2 その他のもの
88,,020,(1)降伏点が355メガパスカル以上のもの
89,,030,(2)その他のもの
90,7208.26,,厚さが3ミリメートル以上4.75ミリメートル未満のもの
91,,,1 炭素の含有量が全重量の0.6％未満のもの
92,,011,− 高張力鋼板（引張り強さが490メガパスカル以上のものに限る。）
93,,019,− その他のもの
94,,,2 その他のもの
95,,021,(1)降伏点が355メガパスカル以上のもの
96,,029,(2)その他のもの
97,7208.27,,厚さが3ミリメートル未満のもの
98,,,1 炭素の含有量が全重量の0.6％未満のもの
99,,011,− 高張力鋼板（引張り強さが490メガパスカル以上のものに限る。）
100,,019,− その他のもの
101,,,2 その他のもの
102,,021,(1)降伏点が275メガパスカル以上のもの
103,,029,(2)その他のもの
104,,,その他のもの（熱間圧延をしたもの（更に加工したものを除く。）で巻いたものに限る。）
105,7208.36,,厚さが10ミリメートルを超えるもの
106,,010,1 炭素の含有量が全重量の0.6％未満のもの
107,,,2 その他のもの
108,,021,(1)降伏点が355メガパスカル以上のもの
109,,029,(2)その他のもの
110,7208.37,,厚さが4.75ミリメートル以上10ミリメートル以下のもの
111,,,1 炭素の含有量が全重量の0.6％未満のもの
112,,011,− 厚さが6ミリメートル未満のもの
113,,019,− その他のもの
114,,,2 その他のもの
115,,020,(1)降伏点が355メガパスカル以上のもの
116,,030,(2)その他のもの
117,7208.38,,厚さが3ミリメートル以上4.75ミリメートル未満のもの
118,,010,1 炭素の含有量が全重量の0.6％未満のもの
119,,,2 その他のもの
120,,021,(1)降伏点が355メガパスカル以上のもの
121,,029,(2)その他のもの
122,7208.39,,厚さが3ミリメートル未満のもの
123,,010,1 炭素の含有量が全重量の0.6％未満のもの
124,,,2 その他のもの
125,,021,(1)降伏点が275メガパスカル以上のもの
126,,029,(2)その他のもの
127,7208.40,,熱間圧延をしたもの（更に加工したものを除く。）で巻いてないもの（浮出し模様のあるものに限る。）
128,,010,1 炭素の含有量が全重量の0.6％未満のもの
129,,,2 その他のもの
130,,020,(1)厚さが3ミリメートル未満のものにあっては降伏点が275メガパスカル以上のもの及び厚さが3ミリメートル以上のものにあつては降伏点が355メガパスカル以上のもの
131,,030,(2)その他のもの
132,,,その他のもの（熱間圧延をしたもの（更に加工したものを除く。）で巻いてないものに限る。）
133,7208.51,,厚さが10ミリメートルを超えるもの
134,,,1 炭素の含有量が全重量の0.6％未満のもの
135,,011,− 厚さが50ミリメートル以下のもの
136,,019,− 厚さが50ミリメートルを超えるもの
137,,,2 その他のもの
138,,,(1)降伏点が355メガパスカル以上のもの
139,,021,− 厚さが50ミリメートル以下のもの
140,,029,− 厚さが50ミリメートルを超えるもの
141,,,(2)その他のもの
142,,031,− 厚さが50ミリメートル以下のもの
143,,039,− 厚さが50ミリメートルを超えるもの
144,7208.52,,厚さが4.75ミリメートル以上10ミリメートル以下のもの
145,,,1 炭素の含有量が全重量の0.6％未満のもの
146,,011,− 厚さが6ミリメートル未満のもの
147,,019,− その他のもの
148,,,2 その他のもの
149,,,(1)降伏点が355メガパスカル以上のもの
150,,021,− 厚さが6ミリメートル未満のもの
151,,029,− その他のもの
152,,,(2)その他のもの
153,,031,− 厚さが6ミリメートル未満のもの
154,,039,− その他のもの
155,7208.53,,厚さが3ミリメートル以上4.75ミリメートル未満のもの
156,,010,1 炭素の含有量が全重量の0.6％未満のもの
157,,,2 その他のもの
158,,021,(1)降伏点が355メガパスカル以上のもの
159,,029,(2)その他のもの
160,7208.54,,厚さが3ミリメートル未満のもの
161,,010,1 炭素の含有量が全重量の0.6％未満のもの
162,,,2 その他のもの
163,,021,(1)降伏点が275メガパスカル以上のもの
164,,029,(2)その他のもの
165,7208.90,000,その他のもの
166,72.09,,鉄又は非合金鋼のフラットロール製品（冷間圧延をしたもので、幅が600ミリメートル以上のものに限るものとし、クラッドし、めつきし又は被覆したものを除く。）
167,,,冷間圧延をしたもの（更に加工したものを除く。）で巻いたもの
168,7209.15,,厚さが3ミリメートル以上のもの
169,,010,1 炭素の含有量が全重量の0.6％未満のもの
170,,,2 その他のもの
171,,021,(1)降伏点が355メガパスカル以上のもの
172,,029,(2)その他のもの
173,7209.16,,厚さが1ミリメートルを超え3ミリメートル未満のもの
174,,,1 炭素の含有量が全重量の0.6％未満のもの
175,,011,− 高張力鋼板（引張り強さが340メガパスカル以上のものに限る。）
176,,019,− その他のもの
177,,,2 その他のもの
178,,021,(1)降伏点が275メガパスカル以上のもの
179,,029,(2)その他のもの
180,7209.17,,厚さが0.5ミリメートル以上1ミリメートル以下のもの
181,,,1 炭素の含有量が全重量の0.6％未満のもの
182,,011,− 高張力鋼板（引張り強さが340メガパスカル以上のものに限る。）
183,,019,− その他のもの
184,,,2 その他のもの
185,,021,(1)降伏点が275メガパスカル以上のもの
186,,029,(2)その他のもの
187,7209.18,,厚さが0.5ミリメートル未満のもの
188,,010,1 炭素の含有量が全重量の0.6％未満のもの
189,,,2 その他のもの
190,,021,(1)降伏点が275メガパスカル以上のもの
191,,029,(2)その他のもの
192,,,冷間圧延をしたもの（更に加工したものを除く。）で巻いてないもの
193,7209.25,,厚さが3ミリメートル以上のもの
194,,010,1 炭素の含有量が全重量の0.6％未満のもの
195,,,2 その他のもの
196,,021,(1)降伏点が355メガパスカル以上のもの
197,,029,(2)その他のもの
198,7209.26,,厚さが1ミリメートルを超え3ミリメートル未満のもの
199,,010,1 炭素の含有量が全重量の0.6％未満のもの
200,,,2 その他のもの
201,,021,(1)降伏点が275メガパスカル以上のもの
202,,029,(2)その他のもの
203,7209.27,,厚さが0.5ミリメートル以上1ミリメートル以下のもの
204,,010,1 炭素の含有量が全重量の0.6％未満のもの
205,,,2 その他のもの
206,,021,(1)降伏点が275メガパスカル以上のもの
207,,029,(2)その他のもの
208,7209.28,,厚さが0.5ミリメートル未満のもの
209,,010,1 炭素の含有量が全重量の0.6％未満のもの
210,,,2 その他のもの
211,,021,(1)降伏点が275メガパスカル以上のもの
212,,029,(2)その他のもの
213,7209.90,000,その他のもの
214,72.10,,鉄又は非合金鋼のフラットロール製品（クラッドし、めつきし又は被覆したもので、幅が600ミリメートル以上のものに限る。）
215,,,すずをめつきしたもの
216,7210.11,000,厚さが0.5ミリメートル以上のもの
217,7210.12,000,厚さが0.5ミリメートル未満のもの
218,7210.20,000,鉛をめつきしたもの（ターンプレートを含む。）
219,7210.30,,亜鉛を電気めつきしたもの
220,,010,1 炭素の含有量が全重量の0.6％未満のもの
221,,,2 その他のもの
222,,021,(1)厚さが3ミリメートル未満の鋼にあつては降伏点が275メガパスカル以上のもの及び厚さが3ミリメートル以上の鋼にあつては降伏点が355メガパスカル以上のもの
223,,029,(2)その他のもの
224,,,亜鉛をめつきしたもの（電気めつきによるものを除く。）
225,7210.41,000,波形にしたもの
226,7210.49,,その他のもの
227,,010,−合金化溶融めつきのもの（めつき層の鉄の含有量がめつき層の全重量の７％以上の均質な合金のものに限る。）
228,,090,−その他のもの
229,7210.50,,クロムの酸化物を被覆したもの及びクロムとクロムの酸化物とを被覆したもの
230,,010,− ティンフリー・スチール
231,,090,− その他のもの
232,,,アルミニウムをめつきしたもの
233,7210.61,000,アルミニウム・亜鉛合金をめつきしたもの
234,7210.69,000,その他のもの
235,7210.70,000,ペイント若しくはワニスを塗布し又はプラスチックを被覆したもの
236,7210.90,,その他のもの
237,,010,1 炭素の含有量が全重量の0.6％未満のもの
238,,020,2 その他のもの
239,72.11,,鉄又は非合金鋼のフラットロール製品（幅が600ミリメートル未満のものに限るものとし、クラッドし、めつきし又は被覆したものを除く。）
240,,,熱間圧延をしたもの（更に加工したものを除く。）
241,7211.13,,四面圧延又はクローズドボックスパスによるもの（幅が150ミリメートルを超え、厚さが4ミリメートル以上で、浮出し模様がなく、かつ、巻いてないものに限る。）
242,,010,1 炭素の含有量が全重量の0.6％未満のもの
243,,,2 その他のもの
244,,021,(1)降伏点が355メガパスカル以上のもの
245,,029,(2)その他のもの
246,7211.14,,その他のもの（厚さが4.75ミリメートル以上のものに限る。）
247,,010,1 炭素の含有量が全重量の0.6％未満のもの
248,,,2 その他のもの
249,,021,(1)降伏点が355メガパスカル以上のもの
250,,029,(2)その他のもの
251,7211.19,,その他のもの
252,,010,1 炭素の含有量が全重量の0.6％未満のもの
253,,,2 その他のもの
254,,021,(1)厚さが3ミリメートル未満のものにあつては降伏点が275メガパスカル以上のもの及び厚さが3ミリメートル以上のものにあつては降伏点が355メガパスカル以上のもの
255,,029,(2)その他のもの
256,,,冷間圧延をしたもの（更に加工したものを除く。）
257,7211.23,000,炭素の含有量が全重量の0.25％未満のもの
258,7211.29,,その他のもの
259,,010,1 厚さが3ミリメートル未満のものにあっては降伏点が275メガパスカル以上のもの及び厚さが3ミリメートル以上のものにあっては降伏点が355メガパスカル以上のもの
260,,090,2 その他のもの
261,7211.90,000,その他のもの
262,72.12,,鉄又は非合金鋼のフラットロール製品（クラッドし、めつきし又は被覆したもので、幅が600ミリメートル未満のものに限る。）
263,7212.10,000,すずをめつきしたもの
264,7212.20,,亜鉛を電気めつきしたもの
265,,010,1 炭素の含有量が全重量の0.6％未満のもの
266,,,2 その他のもの
267,,021,(1)厚さが3ミリメートル未満の鋼にあつては降伏点が275メガパスカル以上のもの及び厚さが3ミリメートル以上の鋼にあつては降伏点が355メガパスカル以上のもの
268,,029,(2)その他のもの
269,7212.30,000,亜鉛をめつきしたもの（電気めつきによるものを除く。）
270,7212.40,000,ペイント若しくはワニスを塗布し又はプラスチックを被覆したもの
271,7212.50,,その他のもの（めつきし又は被覆したものに限る。）
272,,010,− ティンフリー・スチール
273,,090,− その他のもの
274,7212.60,,クラッドしたもの
275,,010,1 炭素の含有量が全重量の0.6％未満のもの
276,,020,2 その他のもの
277,72.13,,鉄又は非合金鋼の棒（熱間圧延をしたもので不規則に巻いたものに限る。）
278,7213.10,000,節、リブ、溝その他の異形を圧延工程において付けたもの
279,7213.20,000,その他のもの（非合金快削鋼のものに限る。）
280,,,その他のもの
281,7213.91,,横断面が円形のもの（直径が14ミリメートル未満のものに限る。）
282,,,1 炭素の含有量が全重量の0.6％未満のもの
283,,,− 炭素の含有量が全重量の0.25％未満のもの
284,,011,−− 直径が6ミリメートル未満のもの
285,,019,−− その他のもの
286,,020,− その他のもの
287,,090,2 その他のもの
288,7213.99,,その他のもの
289,,020,1 炭素の含有量が全重量の0.6％未満のもの
290,,090,2 その他のもの
291,72.14,,鉄又は非合金鋼のその他の棒（鍛造、熱間圧延、熱間引抜き又は熱間押出しをしたものに限るものとし、更に加工したものを除く。ただし、圧延後ねじつたものを含む。）
292,7214.10,000,鍛造したもの
293,7214.20,000,節、リブ、溝その他の異形を圧延工程において付けたもの及び圧延後ねじつたもの
294,7214.30,000,その他のもの（非合金快削鋼のものに限る。）
295,,,その他のもの
296,7214.91,,横断面が長方形（正方形を除く。）のもの
297,,020,1 炭素の含有量が全重量の0.6％未満のもの
298,,090,2 その他のもの
299,7214.99,,その他のもの
300,,020,1 炭素の含有量が全重量の0.6％未満のもの
301,,090,2 その他のもの
302,72.15,,鉄又は非合金鋼のその他の棒
303,7215.10,000,非合金快削鋼のもの（冷間成形又は冷間仕上げをしたものに限るものとし、更に加工したものを除く。）
304,7215.50,,その他のもの（冷間成形又は冷間仕上げをしたものに限るものとし、更に加工したものを除く。）
305,,,1 炭素の含有量が全重量の0.6％未満のもの
306,,010,− 炭素の含有量が全重量の0.25％未満のもの
307,,019,− その他のもの
308,,090,2 その他のもの
309,7215.90,,その他のもの
310,,010,1 炭素の含有量が全重量の0.6％未満のもの
311,,020,2 その他のもの
312,72.16,,鉄又は非合金鋼の形鋼
313,7216.10,000,Ｕ形鋼、Ｉ形鋼及びＨ形鋼（高さが80ミリメートル未満のもので熱間圧延、熱間引抜き又は押出しをしたものに限るものとし、更に加工したものを除く。）
314,,,山形鋼及びＴ形鋼（高さが80ミリメートル未満のもので熱間圧延、熱間引抜き又は押出しをしたものに限るものとし、更に加工したものを除く。）
315,7216.21,000,山形鋼
316,7216.22,000,Ｔ形鋼
317,,,Ｕ形鋼、Ｉ形鋼及びＨ形鋼（高さが80ミリメートル以上のもので熱間圧延、熱間引抜き又は押出しをしたものに限るものとし、更に加工したものを除く。）
318,7216.31,000,Ｕ形鋼
319,7216.32,000,Ｉ形鋼
320,7216.33,000,Ｈ形鋼
321,7216.40,000,山形鋼及びＴ形鋼（高さが80ミリメートル以上のもので熱間圧延、熱間引抜き又は押出しをしたものに限るものとし、更に加工したものを除く。）
322,7216.50,000,その他の形鋼（熱間圧延、熱間引抜き又は押出しをしたものに限るものとし、更に加工したものを除く。）
323,,,形鋼（冷間成形又は冷間仕上げをしたものに限るものとし、更に加工したものを除く。）
324,7216.61,000,フラットロール製品から製造したもの
325,7216.69,000,その他のもの
326,,,その他のもの
327,7216.91,000,フラットロール製品から冷間成形又は冷間仕上げをしたもの
328,7216.99,000,その他のもの
329,72.17,,鉄又は非合金鋼の線
330,7217.10,,めつき及び被覆のいずれもしてないもの（研磨してあるかないかを問わない。）
331,,,1 炭素の含有量が全重量の0.6％未満のもの
332,,010,− 炭素の含有量が全重量の0.25％未満のもの
333,,019,− その他のもの
334,,090,2 その他のもの
335,7217.20,,亜鉛をめつきしたもの
336,,,1 炭素の含有量が全重量の0.6％未満のもの
337,,,− 炭素の含有量が全重量の0.25％未満のもの
338,,010,−− 横断面の最大寸法が1.5ミリメートル以下のもの
339,,011,−− その他のもの（第79類の号注1(ａ)の亜鉛（合金を除く。）をめつきしたもので、横断面が円形又はだ円形のものに限る。）
340,,019,−− その他のもの
341,,090,− その他のもの
342,,099,2 その他のもの
343,7217.30,,その他の卑金属をめつきしたもの
344,,,1 炭素の含有量が全重量の0.6％未満のもの
345,,,− 炭素の含有量が全重量の0.25％未満のもの
346,,011,−− ガスシールド溶接用ソリッドワイヤ
347,,019,−− その他のもの
348,,090,− その他のもの
349,,099,2 その他のもの
350,7217.90,,その他のもの
351,,,1 炭素の含有量が全重量の0.6％未満のもの
352,,011,− 炭素の含有量が全重量の0.25％未満のもの
353,,019,− その他のもの
354,,090,2 その他のもの
355,,,第3節  ステンレス鋼
356,72.18,,ステンレス鋼のインゴットその他の一次形状のもの及び半製品
357,7218.10,000,インゴットその他の一次形状のもの
358,,,その他のもの
359,7218.91,000,横断面が長方形（正方形を除く。）のもの
360,7218.99,000,その他のもの
361,72.19,,ステンレス鋼のフラットロール製品（幅が600ミリメートル以上のものに限る。）
362,,,熱間圧延をしたもの（更に加工したものを除く。）で巻いたもの
363,7219.11,000,厚さが10ミリメートルを超えるもの
364,7219.12,,厚さが4.75ミリメートル以上10ミリメートル以下のもの
365,,011,− クロム系（ニッケルの含有量が全重量の0.6％以下のものとし、その他の成分を含有するかしないかを問わない。）
366,,,− ニッケル系（ニッケルの含有量が全重量の0.6％を超えるものとし、その他の成分を含有するかしないかを問わない。）
367,,,−− ニッケルの含有量が全重量の7％未満のもの
368,,027,−−− ニッケルの含有量が全重量の6％以下で､マンガンの含有量が全重量の3％以上のもの
369,,028,−−− その他のもの
370,,029,−− その他のもの
371,7219.13,,厚さが3ミリメートル以上4.75ミリメートル未満のもの
372,,011,−クロム系（ニッケルの含有量が全重量の0.6％以下のものとし、その他の成分を含有するかしないかを問わない。）
373,,,− ニッケル系（ニッケルの含有量が全重量の0.6％を超えるものとし、その他の成分を含有するかしないかを問わない。）
374,,,−− ニッケルの含有量が全重量の7％未満のもの
375,,027,−−− ニッケルの含有量が全重量の6％以下で､マンガンの含有量が全重量の3％以上のもの
376,,028,−−− その他のもの
377,,029,−− その他のもの
378,7219.14,000,厚さが3ミリメートル未満のもの
379,,,熱間圧延をしたもの（更に加工したものを除く。）で巻いてないもの
380,7219.21,000,厚さが10ミリメートルを超えるもの
381,7219.22,000,厚さが4.75ミリメートル以上10ミリメートル以下のもの
382,7219.23,000,厚さが3ミリメートル以上4.75ミリメートル未満のもの
383,7219.24,000,厚さが3ミリメートル未満のもの
384,,,冷間圧延をしたもの（更に加工したものを除く。）
385,7219.31,000,厚さが4.75ミリメートル以上のもの
386,7219.32,,厚さが3ミリメートル以上4.75ミリメートル未満のもの
387,,011,− クロム系（ニッケルの含有量が全重量の0.6％以下のものとし、その他の成分を含有するかしないかを問わない。）
388,,,− ニッケル系（ニッケルの含有量が全重量の0.6％を超えるものとし、その他の成分を含有するかしないかを問わない。）
389,,,−− ニッケルの含有量が全重量の7％未満のもの
390,,027,−−− ニッケルの含有量が全重量の6％以下で､マンガンの含有量が全重量の3％以上のもの
391,,028,−−− その他のもの
392,,022,−− ニッケルの含有量が全重量の7％以上10％未満のもの
393,,023,−− ニッケルの含有量が全重量の10％以上のもの
394,7219.33,,厚さが1ミリメートルを超え3ミリメートル未満のもの
395,,,−クロム系（ニッケルの含有量が全重量の0.6％以下のものとし、その他の成分を含有するかしないかを問わない。）
396,,012,−− クロムの含有量が全重量の12％未満のもの
397,,013,−− その他のもの
398,,,− ニッケル系（ニッケルの含有量が全重量の0.6％を超えるものとし、その他の成分を含有するかしないかを問わない。）
399,,,−− ニッケルの含有量が全重量の7％未満のもの
400,,027,−−− ニッケルの含有量が全重量の6％以下で､マンガンの含有量が全重量の3％以上のもの
401,,028,−−− その他のもの
402,,022,−− ニッケルの含有量が全重量の7％以上10％未満のもの
403,,023,−− ニッケルの含有量が全重量の10％以上のもの
404,7219.34,,厚さが0.5ミリメートル以上1ミリメートル以下のもの
405,,,− クロム系（ニッケルの含有量が全重量の0.6％以下のものとし、その他の成分を含有するかしないかを問わない。）
406,,012,−− クロムの含有量が全重量の12％未満のもの
407,,013,−− その他のもの
408,,,− ニッケル系（ニッケルの含有量が全重量の0.6％を超えるものとし、その他の成分を含有するかしないかを問わない。）
409,,,−− ニッケルの含有量が全重量の7％未満のもの
410,,027,−−− ニッケルの含有量が全重量の6％以下で､マンガンの含有量が全重量の3％以上のもの
411,,028,−−− その他のもの
412,,022,−− ニッケルの含有量が全重量の7％以上10％未満のもの
413,,023,−− ニッケルの含有量が全重量の10％以上のもの
414,7219.35,,厚さが0.5ミリメートル未満のもの
415,,011,− クロム系（ニッケルの含有量が全重量の0.6％以下のものとし、その他の成分を含有するかしないかを問わない。）
416,,,− ニッケル系（ニッケルの含有量が全重量の0.6％を超えるものとし、その他の成分を含有するかしないかを問わない。）
417,,,−− ニッケルの含有量が全重量の7％未満のもの
418,,027,−−− ニッケルの含有量が全重量の6％以下で､マンガンの含有量が全重量の3％以上のもの
419,,028,−−− その他のもの
420,,022,−− ニッケルの含有量が全重量の7％以上10％未満のもの
421,,023,−− ニッケルの含有量が全重量の10％以上のもの
422,7219.90,000,その他のもの
423,72.20,,ステンレス鋼のフラットロール製品（幅が600ミリメートル未満のものに限る。）
424,,,熱間圧延をしたもの（更に加工したものを除く。）
425,7220.11,000,厚さが4.75ミリメートル以上のもの
426,7220.12,000,厚さが4.75ミリメートル未満のもの
427,7220.20,,冷間圧延をしたもの（更に加工したものを除く。）
428,,011,− クロム系（ニッケルの含有量が全重量の0.6％以下のものとし、その他の成分を含有するかしないかを問わない。）
429,,,− ニッケル系（ニッケルの含有量が全重量の0.6％を超えるものとし、その他の成分を含有するかしないかを問わない。）
430,,,−− ニッケルの含有量が全重量の7％未満のもの
431,,027,−−− ニッケルの含有量が全重量の6％以下で､マンガンの含有量が全重量の3％以上のもの
432,,028,−−− その他のもの
433,,029,−− その他のもの
434,7220.90,000,その他のもの
435,72.21,,
436,7221.00,000,ステンレス鋼の棒（熱間圧延をしたもので不規則に巻いたものに限る。）
437,72.22,,ステンレス鋼のその他の棒及び形鋼
438,,,棒（熱間圧延、熱間引抜き又は押出しをしたものに限るものとし、更に加工したものを除く。）
439,7222.11,000,横断面が円形のもの
440,7222.19,000,その他のもの
441,7222.20,000,棒（冷間成形又は冷間仕上げをしたものに限るものとし、更に加工したものを除く。）
442,7222.30,000,その他の棒
443,7222.40,000,形鋼
444,72.23,,
445,7223.00,000,ステンレス鋼の線
446,,,第4節  その他の合金鋼及び合金鋼又は非合金鋼の中空ドリル棒
447,72.24,,その他の合金鋼のインゴットその他の一次形状のもの及び半製品
448,7224.10,,インゴットその他の一次形状のもの
449,,010,1 高速度鋼のもの
450,,020,2 合金工具鋼のもの
451,,030,3 その他のもの
452,7224.90,,その他のもの
453,,010,1 高速度鋼のもの
454,,020,2 合金工具鋼のもの
455,,030,3 その他のもの
456,72.25,,その他の合金鋼のフラットロール製品（幅が600ミリメートル以上のものに限る。）
457,,,けい素電気鋼のもの
458,7225.11,000,方向性けい素鋼のもの
459,7225.19,000,その他のもの
460,7225.30,,その他のもの（熱間圧延をしたもの（更に加工したものを除く。）で巻いたものに限る。）
461,,100,1 合金工具鋼のもの
462,,200,2 高速度鋼のもの
463,,,3 その他のもの
464,,910,− 酸洗いをしたもの
465,,990,− その他のもの
466,7225.40,,その他のもの（熱間圧延をしたもの（更に加工したものを除く。）で巻いてないものに限る。）
467,,100,1 合金工具鋼のもの
468,,200,2 高速度鋼のもの
469,,,3 その他のもの
470,,910,− ほう素の含有量が全重量の0.0008％以上で、この類の注１（f）に記載のその他の元素の含有量が基準以下のもの
471,,990,− その他のもの
472,7225.50,,その他のもの（冷間圧延をしたものに限るものとし、更に加工したものを除く。）
473,,100,1 合金工具鋼のもの
474,,200,2 高速度鋼のもの
475,,900,3 その他のもの
476,,,その他のもの
477,7225.91,,亜鉛を電気めつきしたもの
478,,100,1 バイメタル（張合せ加工を行つたもので、ニッケルの含有量が全重量の10％を超えるものに限る。）
479,,200,2 合金工具鋼のもの
480,,300,3 高速度鋼のもの
481,,900,4 その他のもの
482,7225.92,,亜鉛をめつきしたもの（電気めつきによるものを除く。）
483,,100,1 バイメタル（張合せ加工を行つたもので、ニッケルの含有量が全重量の10％を超えるものに限る。）
484,,200,2 合金工具鋼のもの
485,,300,3 高速度鋼のもの
486,,900,4 その他のもの
487,7225.99,,その他のもの
488,,100,1 バイメタル（張合せ加工を行つたもので、ニッケルの含有量が全重量の10％を超えるものに限る。）
489,,200,2 合金工具鋼のもの
490,,300,3 高速度鋼のもの
491,,900,4 その他のもの
492,72.26,,その他の合金鋼のフラットロール製品（幅が600ミリメートル未満のものに限る。）
493,,,けい素電気鋼のもの
494,7226.11,000,方向性けい素鋼のもの
495,7226.19,000,その他のもの
496,7226.20,000,高速度鋼のもの
497,,,その他のもの
498,7226.91,,熱間圧延をしたもの（更に加工したものを除く。）
499,,010,1 合金工具鋼のもの
500,,020,2 その他のもの
501,7226.92,,冷間圧延をしたもの（更に加工したものを除く。）
502,,010,1 合金工具鋼のもの
503,,020,2 その他のもの
504,7226.99,,その他のもの
505,,,1 バイメタル（張合せ加工を行つたもので、ニッケルの含有量が全重量の10％を超えるものに限る。）
506,,110,− 亜鉛をめつきしたもの
507,,190,− その他のもの
508,,200,2 合金工具鋼のもの
509,,900,3 その他のもの
510,72.27,,その他の合金鋼の棒（熱間圧延をしたもので不規則に巻いたものに限る。）
511,7227.10,000,高速度鋼のもの
512,7227.20,000,シリコマンガン鋼のもの
513,7227.90,,その他のもの
514,,010,1 合金工具鋼のもの
515,,,2 その他のもの
516,,021,− ほう素の含有量が全重量の0.0008％以上で、この類の注１（f）に記載のその他の元素の含有量が基準以下のもの
517,,029,− その他のもの
518,72.28,,その他の合金鋼のその他の棒、その他の合金鋼の形鋼及び合金鋼又は非合金鋼の中空ドリル棒
519,7228.10,000,高速度鋼の棒
520,7228.20,000,シリコマンガン鋼の棒
521,7228.30,,その他の棒（熱間圧延、熱間引抜き又は押出しをしたものに限るものとし、更に加工したものを除く。）
