,hs_code,suffix,description
54,2102.20,,酵母（不活性のものに限る。）及びその他の単細胞微生物（生きていないものに限る。）
55,,100,1 酵母
56,,200,2 その他のもの
57,2102.30,000,調製したベーキングパウダー
58,21.03,,ソース、ソース用の調製品、混合調味料、マスタードの粉及びミール並びに調製したマスタード
59,2103.10,000,醤油
60,2103.20,,トマトケチャップその他のトマトソース
61,,010,1 トマトケチャップ
62,,090,2 その他のトマトソース
63,2103.30,,マスタードの粉及びミール並びに調製したマスタード
64,,100,1 小売用の容器入りにしたもの
65,,200,2 その他のもの
66,2103.90,,その他のもの
67,,,1 ソース
68,,110,(1)マヨネーズ
69,,120,(2)フレンチドレッシング及びサラダドレッシング
70,,130,(3)その他のもの
71,,,2 その他のもの
72,,210,(1)インスタントカレーその他のカレー調製品
73,,,(2)その他のもの
74,,221,A グルタミン酸ソーダを主成分とするもの
75,,229,B その他のもの
76,21.04,,スープ、ブロス、スープ用又はブロス用の調製品及び均質混合調製食料品
77,2104.10,,スープ、ブロス及びスープ用又はブロス用の調製品
78,,010,1 野菜のもの（気密容器入りのものに限る。）
79,,020,2 その他のもの
80,2104.20,000,均質混合調製食料品
81,21.05,,
82,2105.00,,アイスクリームその他の氷菓（ココアを含有するかしないかを問わない。）
83,,,1 砂糖を加えたもの
84,,,(1)しよ糖の含有量が全重量の50％未満のもの
85,,,− 各成分のうち砂糖の重量が最大のもの
86,,111,−− アイスクリーム
87,,112,−− その他のもの
88,,,− その他のもの
89,,113,−− アイスクリーム
90,,119,−− その他のもの
91,,,(2)その他のもの
92,,191,− アイスクリーム
93,,199,− その他のもの
94,,,2 その他のもの
95,,210,− アイスクリーム
96,,290,− その他のもの
97,21.06,,調製食料品（他の項に該当するものを除く。）
98,2106.10,,たんぱく質濃縮物及び繊維状にしたたんぱく質系物質
99,,,1 ミルクの天然の組成分の含有量の合計が乾燥状態において全重量の30％以上の調製品（たんぱく質の含有量が全重量の80％以上でその成分中植物性たんぱくの重量が最大のたんぱく質濃縮物のうち、小売用の容器入りにしたもので1個の正味重量が500グラム未満のものを除く。）
100,,,− その他の乳製品に係る共通の限度数量以内のもの
101,,120,−− 植物性たんぱくの調製品
102,,130,−− その他のもの
103,,140,− その他のもの
104,,,2 その他のもの
105,,,(1)砂糖を加えたもの
106,,211,A しよ糖の含有量が全重量の50％未満のもの
107,,219,B その他のもの
108,,,(2)その他のもの
109,,,A 植物性たんぱく
110,,221,− たんぱく質の含有量が全重量の80％以上でその成分中植物性たんぱくの重量が最大のたんぱく質濃縮物のうち、小売用の容器入りにしたもので1個の正味重量が500グラム未満のもの
111,,222,− その他のもの
112,,229,B その他のもの
113,2106.90,,その他のもの
114,,,1 ミルクの天然の組成分の含有量の合計が乾燥状態において全重量の30％以上の調製品
115,,,(1)乳脂肪分が全重量の30％以下のもの
116,,,− その他の乳製品に係る共通の限度数量以内のもの
117,,111,−− アルコールを含有しない飲料のもと、ビタミンをもととした栄養補助食品及び植物性たんぱくを加水分解したもの
118,,112,−− その他のもの
119,,119,− その他のもの
120,,,(2)その他のもの
121,,,− 調製食用脂（第04.05項の物品の含有量が全重量の30％を超え70％以下のものに限る。）
122,,,"−− 18,977トンを基準とし、前年度における輸入数量、国際市況その他の条件を勘案して政令で定める数量以内のもの"
123,,121,−−− ニュージーランドを原産地とするもの
124,,122,−−− その他のもの
125,,123,−− その他のもの
126,,,− その他の乳製品に係る共通の限度数量以内のもの
127,,124,−− アルコールを含有しない飲料のもと、ビタミンをもととした栄養補助食品及び植物性たんぱくを加水分解したもの
128,,125,−− その他のもの
129,,129,− その他のもの
130,,,2 その他のもの
131,,,(1)米、小麦（ライ小麦を含む。）又は大麦（裸麦を含む。）のいずれかの含有量が全重量の30％を超える調製食料品
132,,,A 米の含有量が全重量の30％を超えるもの
133,,517,− 政府が主要食糧の需給及び価格の安定に関する法律第30条の規定により輸入するもの、同法第31条の規定による連名による申込みに応じて行う政府の買入れ及び売渡しに係る米穀等として輸入されるもの並びに同法第34条第1項第3号に規定する政令で定める米穀等のうち政令で定めるところにより農林水産大臣の証明を受けて輸入されるもの
134,,518,− その他のもの
135,,,B その他のもの
136,,,(a)小麦（ライ小麦を含む。）の含有量が全重量の30％を超えるもの
137,,214,− 政府が主要食糧の需給及び価格の安定に関する法律第42条の規定により輸入するもの、同法第43条の規定による連名による申込みに応じて行う政府の買入れ及び売渡しに係る麦等として輸入されるもの並びに同法第45条第1項第3号に規定する政令で定める麦等のうち政令で定めるところにより農林水産大臣の証明を受けて輸入されるもの
138,,215,− その他のもの
139,,,(b)大麦（裸麦を含む。）の含有量が全重量の30％を超えるもの
140,,216,− 政府が主要食糧の需給及び価格の安定に関する法律第42条の規定により輸入するもの、同法第43条の規定による連名による申込みに応じて行う政府の買入れ及び売渡しに係る麦等として輸入されるもの並びに同法第45条第1項第3号に規定する政令で定める麦等のうち政令で定めるところにより農林水産大臣の証明を受けて輸入されるもの
141,,219,− その他のもの
142,,,(2)その他のもの
143,,,A 糖水（着色料又は香味料を加えたものに限る。）
144,,221,− 分蜜糖のもの
145,,229,− その他のもの
146,,230,B チューインガム
147,,240,C こんにやく
148,,,D 飲料製造に使用する種類の調製品でアルコールを含有するもの（アルコール分が0.5％を超えるものに限る。）
149,,246,(a)果汁をもととした調製品（アルコール分が1％未満のものに限る。）
150,,247,(b)その他のもの
151,,,E その他のもの
152,,,(a)砂糖を加えたもの
153,,,イ おたねにんじん又はそのエキスを含有する飲料のもと
154,,252,− しよ糖の含有量が全重量の50％以上のもの
155,,,− その他のもの
156,,253,−− 各成分のうち砂糖の重量が最大のもの
157,,259,−− その他のもの
158,,,ロ ビタミンをもととした栄養補助食品
159,,,− 各成分のうち砂糖の重量が最大のもの
160,,261,−− 乳糖、乳たんぱく又は乳脂肪を含有するもの
161,,262,−− その他のもの
162,,269,− その他のもの
163,,,ハ その他のもの
164,,,(ｲ)しよ糖の含有量が全重量の50％未満のもの
165,,,− 各成分のうち砂糖の重量が最大のもの
166,,271,−− 乳糖、乳たんぱく又は乳脂肪を含有するもの
167,,272,−− その他のもの
168,,279,− その他のもの
169,,,(ﾛ)その他のもの
170,,281,I  小売用の容器入りにしたもので、容器ともの1個の重量が500グラム以下のもの
171,,282,II しよ糖の含有量が全重量の85％以上のもの（小売用の容器入りにしたもの（容器ともの1個の重量が500グラム以下のものに限る。）、成分に変更を加えることなく小売用の容器入りのもの（容器ともの1個の重量が500グラム以下のものに限る。）にする旨が政令で定める手続により証明されたもの及び課税価格が1キログラムにつき257円を超えるものを除く。）
172,,,III その他のもの
173,,284,(I)乳糖、乳たんぱく又は乳脂肪を含有するもの
174,,,(II)その他のもの
175,,510,− 砂糖を除く各成分のうち、ソルビトールの重量が最大のもの
176,,590,− その他のもの
177,,,(b)その他のもの
178,,291,イ 調製食用脂（第04.05項の物品の含有量が全重量の15％を超え30％未満のものに限る。）
179,,,ロ アルコールを含有しない飲料のもと
180,,292,(ｲ)おたねにんじん又はそのエキスを含有するもの
181,,293,(ﾛ)その他のもの
182,,,ハ その他のもの
183,,294,(ｲ)第04.10項の物品のもの
184,,,(ﾛ)その他のもの
185,,,I  ビタミンをもととした栄養補助食品及び植物性たんぱくを加水分解したもの
186,,295,− ビタミンをもととした栄養補助食品
187,,296,− 植物性たんぱくを加水分解したもの
188,,,II その他のもの
189,,301,(I)たんぱく質変性防止剤（冷凍すり身の製造に使用する種類のものでソルビトールその他の政令で定める物品に政令で定める調製を加えたものに限る。）
190,,299,(II)その他のもの
