,hs_code,suffix,description
84,96.15,,くし、ヘアスライドその他これらに類する物品並びにヘアピン、カールピン、カールグリップ、ヘアカーラーその他これらに類する物品（第85.16項の物品を除く。）及びこれらの部分品
85,,,くし、ヘアスライドその他これらに類する物品
86,9615.11,000,硬質ゴム製又はプラスチック製のもの
87,9615.19,000,その他のもの
88,9615.90,,その他のもの
89,,010,1 木製のもの
90,,030,2 鉄鋼製のもの
91,,070,3 アルミニウム製又はアイボリー、骨、かめの甲、角、枝角、さんご、真珠光沢を有する貝殻その他の動物性の彫刻用若しくは細工用の材料製のもの
92,,050,4 その他の卑金属製のもの（貴金属をめつきしたものを除く。）
93,,060,5 その他のもの
94,96.16,,香水用噴霧器その他これに類する化粧用噴霧器及びこれらの頭部並びに化粧用のパフ及びパッド
95,9616.10,000,香水用噴霧器その他これに類する化粧用噴霧器及びこれらの頭部
96,9616.20,000,化粧用のパフ及びパッド
97,96.17,,
98,9617.00,000,魔法瓶その他の真空容器及びその部分品（ガラス製の内部容器を除く。）
99,96.18,,
100,9618.00,000,マネキン人形その他これに類する物品及び自動人形その他ショーウインドー用の展示用品で作動するもの
101,96.19,,
102,9619.00,000,生理用のナプキン（パッド）及びタンポン、おむつ及びおむつ中敷きその他これらに類する物品（材料を問わない。）
103,96.20,,
104,9620.00,000,一脚、二脚、三脚その他これらに類する物品
