,hs_code,suffix,description
65,6304.19,,その他のもの
66,,010,1 綿製のもの
67,,020,2 亜麻製又はラミー製のもの
68,,090,3 その他のもの
69,6304.20,000,蚊帳（この類の号注1の物品に限る。）
70,,,その他のもの
71,6304.91,000,メリヤス編み又はクロセ編みのもの
72,6304.92,000,綿製のもの（メリヤス編み又はクロセ編みのものを除く。）
73,6304.93,,合成繊維製のもの（メリヤス編み又はクロセ編みのものを除く。）
74,,010,− 不織布製のもの
75,,090,− その他のもの
76,6304.99,,その他の紡織用繊維製のもの（メリヤス編み又はクロセ編みのものを除く。）
77,,010,1 亜麻製又はラミー製のもの
78,,090,2 その他のもの
79,63.05,,包装に使用する種類の袋
80,6305.10,000,第53.03項のジュートその他の紡織用靱皮繊維製のもの
81,6305.20,000,綿製のもの
82,,,人造繊維材料製のもの
83,6305.32,000,フレキシブルコンテナ
84,6305.33,,その他のもの（ポリエチレン又はポリプロピレンのストリップ又はこれに類するものから製造したものに限る。）
85,,010,− ポリエチレン製のもの（重量が1平方メートルにつき100グラム以下の織物類から製造したものに限る。）
86,,090,− その他のもの
87,6305.39,000,その他のもの
88,6305.90,000,その他の紡織用繊維製のもの
89,63.06,,ターポリン及び日よけ、テント（仮設の日よけテントその他これに類する物品を含む。）、帆（ボート用、セールボード用又はランドクラフト用のものに限る。）並びにキャンプ用品
90,,,ターポリン及び日よけ
91,6306.12,000,合成繊維製のもの
92,6306.19,,その他の紡織用繊維製のもの
93,,100,1 綿製のもの
94,,900,2 その他のもの
95,,,テント（仮設の日よけテントその他これに類する物品を含む。）
96,6306.22,000,合成繊維製のもの
97,6306.29,,その他の紡織用繊維製のもの
98,,100,1 綿製のもの
99,,900,2 その他のもの
100,6306.30,000,帆
101,6306.40,,空気マットレス
102,,100,1 綿製のもの
103,,900,2 その他の紡織用繊維製のもの
104,6306.90,,その他のもの
105,,100,1 綿製のもの
106,,900,2 その他の紡織用繊維製のもの
107,63.07,,その他のもの（ドレスパターンを含むものとし、製品にしたものに限る。）
108,6307.10,,床掃除用の布、皿洗い用の布、ぞうきんその他これらに類する清掃用の布
109,,010,1 綿製のもの
110,,020,2 その他のもの
111,6307.20,,救命胴衣及び救命帯
112,,010,1 綿製のもの
113,,020,2 その他のもの
114,6307.90,,その他のもの
115,,,1 綿製のもの
116,,011,− マスク
117,,019,− その他のもの
118,,,2 その他のもの
119,,021,− 絹製のもの（長方形（正方形を含む。）以外の形状に単に裁断したものに限る。）
120,,,− その他のもの
121,,,−− マスク
122,,022,−−− N95マスク（米国国立労働安全衛生研究所の認証を受けたものに限る。）
123,,023,−−− その他のもの
124,,029,−− その他のもの
125,,,第2節  セット
126,63.08,,
127,6308.00,000,織物と糸から成るセット（附属品を有するか有しないかを問わないものとし、ラグ、つづれ織物、ししゆうを施したテーブルクロス又はナプキンその他これらに類する紡織用繊維製品を作るためのもので、小売用の包装をしたものに限る。）
128,,,第3節  中古の衣類、紡織用繊維の中古の物品及びぼろ
129,63.09,,
130,6309.00,000,中古の衣類その他の物品
131,63.10,,ぼろ及びくず（ひも、綱若しくはケーブル又はこれらの製品のものに限る。）（紡織用繊維のものに限る。）
132,6310.10,000,選別したもの
133,6310.90,000,その他のもの
