,hs_code,suffix,description
76,,100,1 クロムなめしのもの
77,,,2 その他のもの
78,,211,− 共通の限度数量（第一種のもの）以内のもの
79,,212,− その他のもの
80,,,乾燥状態（クラスト）のもの
81,4104.41,,フルグレーン（スプリットしてないものに限る。）及びグレーンスプリット
82,,,1 なめしたもの（再なめしをしたものを含む。）で、これを超える加工をしてないもの
83,,110,(1)クロムなめしのもの
84,,,(2)その他のもの
85,,121,− 共通の限度数量（第一種のもの）以内のもの
86,,122,− その他のもの
87,,,2 その他のもの
88,,,(1)染着色したもの
89,,,− 染着色したもの（全形の牛の皮（表面積が1枚につき2.6平方メートル以下のもの）及び水牛の皮並びにローラーレザーを除く。）
90,,211,"−− この号の2の(1)及び第4104.49号の2の(1)に掲げる牛（水牛を含む。）又は馬類の動物のなめした皮並びに第4107.11号の2の(1)、第4107.12号の2の(1)、第4107.19号の2の(1)、第4107.91号の2の(1)、第4107.92号の2の(1)及び第4107.99号の2の(1)に掲げる牛（水牛を含む。）又は馬類の動物の革について、各年度において1,466,000平方メートルを基準とし、前年度における輸入数量、国際市況その他の条件を勘案して政令で定める数量（以下この項及び第41.07項において「共通の限度数量（第二種のもの）」という。）以内のもの"
91,,212,−− その他のもの
92,,,− その他のもの
93,,213,−− 共通の限度数量（第二種のもの）以内のもの
94,,219,−− その他のもの
95,,,(2)その他のもの
96,,221,− 共通の限度数量（第一種のもの）以内のもの
97,,222,− その他のもの
98,4104.49,,その他のもの
99,,,1 なめしたもの（再なめしをしたものを含む。）で、これを超える加工をしてないもの
100,,110,(1)クロムなめしのもの
101,,,(2)その他のもの
102,,121,− 共通の限度数量（第一種のもの）以内のもの
103,,122,− その他のもの
104,,,2 その他のもの
105,,,(1)染着色したもの
106,,211,− 共通の限度数量（第二種のもの）以内のもの
107,,212,− その他のもの
108,,,(2)その他のもの
109,,221,− 共通の限度数量（第一種のもの）以内のもの
110,,222,− その他のもの
111,41.05,,羊のなめした皮（なめしたもの及びクラストにしたもので、これらを超える加工をしておらず、毛が付いていないものに限るものとし、スプリットしてあるかないかを問わない。）
112,4105.10,000,湿潤状態（ウェットブルーを含む。）のもの
113,4105.30,,乾燥状態（クラスト）のもの
114,,,1 染着色したもの
115,,111,"− この号の1に掲げる羊のなめした皮及び第4106.22号の1に掲げるやぎのなめした皮並びに第4112.00号の2の(1)に掲げる羊革及び第4113.10号の2の(1)に掲げるやぎ革について、各年度において1,070,000平方メートルを基準とし、前年度における輸入数量、国際市況その他の条件を勘案して政令で定める数量（第4106.22号、第4112.00号及び第4113.10号において「共通の限度数量」という。）以内のもの"
116,,112,− その他のもの
117,,200,2 その他のもの
118,41.06,,その他の動物のなめした皮（なめしたもの及びクラストにしたもので、これらを超える加工をしておらず、毛が付いていないものに限るものとし、スプリットしてあるかないかを問わない。）
119,,,やぎのもの
120,4106.21,000,湿潤状態（ウェットブルーを含む。）のもの
121,4106.22,,乾燥状態（クラスト）のもの
122,,,1 染着色したもの
123,,111,− 共通の限度数量以内のもの
124,,112,− その他のもの
125,,200,2 その他のもの
126,,,豚のもの
127,4106.31,000,湿潤状態（ウェットブルーを含む。）のもの
128,4106.32,,乾燥状態（クラスト）のもの
129,,100,1 染着色したもの
130,,200,2 その他のもの
131,4106.40,,爬虫類のもの
132,,,1 植物性前なめしをしたもの
133,,,− わに又はとかげのもの
134,,111,−− わにのもの
135,,112,−− その他のもの
136,,114,− その他のもの
137,,,2 その他のもの
138,,,(1)染着色したもの
139,,,A わに又はとかげのもの
140,,211,− わにのもの
141,,212,− その他のもの
142,,214,B その他のもの
143,,,(2)その他のもの
144,,,− わに又はとかげのもの
145,,221,−− わにのもの
146,,222,−− その他のもの
147,,224,− その他のもの
148,,,その他のもの
149,4106.91,,湿潤状態（ウェットブルーを含む。）のもの
150,,010,− だちようのもの
151,,090,− その他のもの
152,4106.92,,乾燥状態（クラスト）のもの
153,,,1 染着色したもの
154,,110,− だちようのもの
155,,190,− その他のもの
156,,,2 その他のもの
157,,210,− だちようのもの
158,,290,− その他のもの
159,41.07,,牛（水牛を含む。）又は馬類の動物の革（なめした又はクラストにした後これらを超える加工をしたもので、パーチメント仕上げをしたものを含み、毛が付いていないものに限るものとし、スプリットしてあるかないかを問わず、第41.14項の革を除く。）
160,,,全形の革
161,4107.11,,フルグレーン（スプリットしてないものに限る。）
162,,100,1 パーチメント仕上げをしたもの
163,,,2 その他のもの
164,,,(1)染着色し又は模様付けしたもの
165,,,− 染着色したもの（牛革（表面積が1枚につき2.6平方メートル以下のもの）及び水牛革並びにローラーレザーを除く。）
166,,211,−− 共通の限度数量（第二種のもの）以内のもの
167,,212,−− その他のもの
168,,,− その他のもの
169,,213,−− 共通の限度数量（第二種のもの）以内のもの
170,,219,−− その他のもの
171,,,(2)その他のもの
172,,221,− 共通の限度数量（第一種のもの）以内のもの
173,,222,− その他のもの
174,4107.12,,グレーンスプリット
175,,100,1 パーチメント仕上げをしたもの
176,,,2 その他のもの
177,,,(1)染着色し又は模様付けしたもの
178,,,− 染着色したもの（牛革（表面積が1枚につき2.6平方メートル以下のもの）及び水牛革並びにローラーレザーを除く。）
179,,211,−− 共通の限度数量（第二種のもの）以内のもの
180,,212,−− その他のもの
181,,,− その他のもの
182,,213,−− 共通の限度数量（第二種のもの）以内のもの
183,,219,−− その他のもの
184,,,(2)その他のもの
185,,221,− 共通の限度数量（第一種のもの）以内のもの
186,,222,− その他のもの
187,4107.19,,その他のもの
188,,100,1 パーチメント仕上げをしたもの
189,,,2 その他のもの
190,,,(1)染着色し又は模様付けしたもの
191,,211,− 共通の限度数量（第二種のもの）以内のもの
192,,212,− その他のもの
193,,,(2)その他のもの
194,,221,− 共通の限度数量（第一種のもの）以内のもの
195,,222,− その他のもの
196,,,その他のもの（サイドを含む。）
197,4107.91,,フルグレーン（スプリットしてないものに限る。）
198,,100,1 パーチメント仕上げをしたもの
199,,,2 その他のもの
200,,,(1)染着色し又は模様付けしたもの
201,,,− 染着色したもの（水牛革及びローラーレザーを除く。）
202,,211,−− 共通の限度数量（第二種のもの）以内のもの
203,,212,−− その他のもの
204,,,− その他のもの
205,,213,−− 共通の限度数量（第二種のもの）以内のもの
206,,219,−− その他のもの
207,,,(2)その他のもの
208,,221,− 共通の限度数量（第一種のもの）以内のもの
209,,222,− その他のもの
210,4107.92,,グレーンスプリット
211,,100,1 パーチメント仕上げをしたもの
212,,,2 その他のもの
213,,,(1)染着色し又は模様付けしたもの
214,,,− 染着色したもの（水牛革及びローラーレザーを除く。）
215,,211,−− 共通の限度数量（第二種のもの）以内のもの
216,,212,−− その他のもの
217,,,− その他のもの
218,,213,−− 共通の限度数量（第二種のもの）以内のもの
219,,219,−− その他のもの
220,,,(2)その他のもの
221,,221,− 共通の限度数量（第一種のもの）以内のもの
222,,222,− その他のもの
223,4107.99,,その他のもの
224,,100,1 パーチメント仕上げをしたもの
225,,,2 その他のもの
226,,,(1)染着色し又は模様付けしたもの
227,,211,− 共通の限度数量（第二種のもの）以内のもの
228,,212,− その他のもの
229,,,(2)その他のもの
230,,221,− 共通の限度数量（第一種のもの）以内のもの
231,,222,− その他のもの
232,41.12,,
233,4112.00,,羊革（なめした又はクラストにした後これらを超える加工をしたもので、パーチメント仕上げをしたものを含み、毛が付いていないものに限るものとし、スプリットしてあるかないかを問わず、第41.14項の革を除く。）
234,,100,1 パーチメント仕上げをしたもの
235,,,2 その他のもの
236,,,(1)染着色し又は模様付けしたもの
237,,211,− 共通の限度数量以内のもの
238,,212,− その他のもの
239,,220,(2)その他のもの
240,41.13,,その他の動物の革（なめした又はクラストにした後これらを超える加工をしたもので、パーチメント仕上げをしたものを含み、毛が付いていないものに限るものとし、スプリットしてあるかないかを問わず、第41.14項の革を除く。）
241,4113.10,,やぎのもの
242,,100,1 パーチメント仕上げをしたもの
243,,,2 その他のもの
244,,,(1)染着色し又は模様付けしたもの
245,,211,− 共通の限度数量以内のもの
246,,212,− その他のもの
247,,220,(2)その他のもの
248,4113.20,,豚のもの
249,,100,1 パーチメント仕上げをしたもの
250,,,2 その他のもの
251,,210,(1)染着色し又は模様付けしたもの
252,,220,(2)その他のもの
253,4113.30,,爬虫類のもの
254,,100,1 パーチメント仕上げをしたもの
255,,,2 その他のもの
256,,,(1)染着色し又は模様付けしたもの
257,,,A わに革及びとかげ革
258,,211,− わに革
259,,212,− その他のもの
260,,,B その他のもの
261,,221,− かめ革
262,,222,− その他のもの
263,,,(2)その他のもの
264,,,− わに革及びとかげ革
265,,213,−− わに革
266,,219,−− その他のもの
267,,,− その他のもの
268,,223,−− かめ革
269,,229,−− その他のもの
270,4113.90,,その他のもの
271,,100,1 パーチメント仕上げをしたもの
272,,,2 その他のもの
273,,,(1)染着色し又は模様付けしたもの
274,,211,− だちよう革
275,,212,− その他のもの
276,,,(2)その他のもの
277,,221,− だちよう革
278,,222,− その他のもの
279,41.14,,シャモア革（コンビネーションシャモア革を含む。）、パテントレザー及びパテントラミネーテッドレザー並びにメタライズドレザー
280,4114.10,000,シャモア革（コンビネーションシャモア革を含む。）
281,4114.20,,パテントレザー及びパテントラミネーテッドレザー並びにメタライズドレザー
282,,010,1メタライズドレザー
283,,090,2 その他のもの
284,41.15,,コンポジションレザー（革又は革繊維をもととして製造したもので、板状、シート状又はストリップ状のものに限るものとし、巻いてあるかないかを問わない。）、革又はコンポジションレザーのくず（革製品の製造に適しないものに限る。）及び革の粉
285,4115.10,000,コンポジションレザー（革又は革繊維をもととして製造したもので、板状、シート状又はストリップ状のものに限るものとし、巻いてあるかないかを問わない。）
286,4115.20,000,革又はコンポジションレザーのくず（革製品の製造に適しないものに限る。）及び革の粉
