,hs_code,suffix,description
50,,040,*〔3〕課税価格が1キログラムにつき、枝肉に係る分岐点価格を超えるもの
51,0203.22,,骨付きのもも肉及び肩肉並びにこれらを分割したもの（骨付きのものに限る。）
52,,010,1 いのししのもの
53,,,2 その他のもの
54,,023,*〔1〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格以下のもの
55,,,*〔2〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格を超え、部分肉に係る分岐点価格以下のもの
56,,024,− 課税価格が1キログラムにつき、399円未満のもの
57,,025,− 課税価格が1キログラムにつき、399円以上のもの
58,,022,*〔3〕課税価格が1キログラムにつき、部分肉に係る分岐点価格を超えるもの
59,0203.29,,その他のもの
60,,010,1 いのししのもの
61,,,2 その他のもの
62,,023,*〔1〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格以下のもの
63,,,*〔2〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格を超え、部分肉に係る分岐点価格以下のもの
64,,024,− 課税価格が1キログラムにつき、399円未満のもの
65,,025,− 課税価格が1キログラムにつき、399円以上のもの
66,,022,*〔3〕課税価格が1キログラムにつき、部分肉に係る分岐点価格を超えるもの
67,02.04,,羊又はやぎの肉（生鮮のもの及び冷蔵し又は冷凍したものに限る。）
68,0204.10,000,子羊の枝肉及び半丸枝肉（生鮮のもの及び冷蔵したものに限る。）
69,,,その他の羊の肉（生鮮のもの及び冷蔵したものに限る。）
70,0204.21,000,枝肉及び半丸枝肉
71,0204.22,000,その他の骨付き肉
72,0204.23,000,骨付きでない肉
73,0204.30,000,子羊の枝肉及び半丸枝肉（冷凍したものに限る。）
74,,,その他の羊の肉（冷凍したものに限る。）
75,0204.41,000,枝肉及び半丸枝肉
76,0204.42,000,その他の骨付き肉
77,0204.43,000,骨付きでない肉
78,0204.50,000,やぎの肉
79,02.05,,
80,0205.00,000,馬、ろ馬、ら馬又はヒニーの肉（生鮮のもの及び冷蔵し又は冷凍したものに限る。）
81,02.06,,食用のくず肉（牛、豚、羊、やぎ、馬、ろ馬、ら馬又はヒニーのもので、生鮮のもの及び冷蔵し又は冷凍したものに限る。）
82,0206.10,,牛のもの（生鮮のもの及び冷蔵したものに限る。）
83,,020,1 ほほ肉及び頭肉
84,,,2 その他のもの
85,,,(1)臓器及び舌
86,,011,− 舌
87,,019,− その他のもの
88,,090,(2)その他のもの
89,,,牛のもの（冷凍したものに限る。）
90,0206.21,000,舌
91,0206.22,000,肝臓
92,0206.29,,その他のもの
93,,020,1 ほほ肉及び頭肉
94,,,2 その他のもの
95,,010,(1)臓器
96,,090,(2)その他のもの
97,0206.30,,豚のもの（生鮮のもの及び冷蔵したものに限る。）
98,,010,1 いのししのもの
99,,,2 その他のもの
100,,091,(1)臓器
101,,,(2)その他のもの
102,,093,*〔1〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格以下のもの
103,,,*〔2〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格を超え、部分肉に係る分岐点価格以下のもの
104,,094,− 課税価格が1キログラムにつき、399円未満のもの
105,,095,− 課税価格が1キログラムにつき、399円以上のもの
106,,099,*〔3〕課税価格が1キログラムにつき、部分肉に係る分岐点価格を超えるもの
107,,,豚のもの（冷凍したものに限る。）
108,0206.41,,肝臓
109,,010,1 いのししのもの
110,,090,2 その他のもの
111,0206.49,,その他のもの
112,,010,1 いのししのもの
113,,,2 その他のもの
114,,091,(1)臓器
115,,,(2)その他のもの
116,,093,*〔1〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格以下のもの
117,,,*〔2〕課税価格が1キログラムにつき、部分肉に係る従量税適用限度価格を超え、部分肉に係る分岐点価格以下のもの
118,,094,− 課税価格が1キログラムにつき、399円未満のもの
119,,095,− 課税価格が1キログラムにつき、399円以上のもの
120,,099,*〔3〕課税価格が1キログラムにつき、部分肉に係る分岐点価格を超えるもの
121,0206.80,000,その他のもの（生鮮のもの及び冷蔵したものに限る。）
122,0206.90,000,その他のもの（冷凍したものに限る。）
123,02.07,,肉及び食用のくず肉で、第01.05項の家きんのもの（生鮮のもの及び冷蔵し又は冷凍したものに限る。）
124,,,鶏（ガルルス・ドメスティクス）のもの
125,0207.11,000,分割してないもの（生鮮のもの及び冷蔵したものに限る。）
126,0207.12,000,分割してないもの（冷凍したものに限る。）
127,0207.13,,分割したもの及びくずのもの（生鮮のもの及び冷蔵したものに限る。）
128,,100,1 骨付きのもも
129,,200,2 その他のもの
130,0207.14,,分割したもの及びくずのもの（冷凍したものに限る。）
131,,100,1 肝臓
132,,,2 その他のもの
133,,210,(1)骨付きのもも
134,,220,(2)その他のもの
135,,,七面鳥のもの
136,0207.24,000,分割してないもの（生鮮のもの及び冷蔵したものに限る。）
137,0207.25,000,分割してないもの（冷凍したものに限る。）
138,0207.26,000,分割したもの及びくずのもの（生鮮のもの及び冷蔵したものに限る。）
139,0207.27,,分割したもの及びくずのもの（冷凍したものに限る。）
140,,100,1 肝臓
141,,200,2 その他のもの
142,,,あひるのもの
143,0207.41,000,分割してないもの（生鮮のもの及び冷蔵したものに限る。）
144,0207.42,000,分割してないもの（冷凍したものに限る。）
145,0207.43,000,脂肪質の肝臓（生鮮のもの及び冷蔵したものに限る。）
146,0207.44,000,その他のもの（生鮮のもの及び冷蔵したものに限る。）
147,0207.45,,その他のもの（冷凍したものに限る。）
148,,010,− 肝臓
149,,090,− その他のもの
150,,,がちようのもの
151,0207.51,000,分割してないもの（生鮮のもの及び冷蔵したものに限る。）
152,0207.52,000,分割してないもの（冷凍したものに限る。）
153,0207.53,000,脂肪質の肝臓（生鮮のもの及び冷蔵したものに限る。）
154,0207.54,000,その他のもの（生鮮のもの及び冷蔵したものに限る。）
155,0207.55,,その他のもの（冷凍したものに限る。）
156,,100,1 肝臓
157,,200,2 その他のもの
158,0207.60,,ほろほろ鳥のもの
159,,100,1 肝臓（冷凍したものに限る。）
160,,200,2 その他のもの
161,02.08,,その他の肉及び食用のくず肉（生鮮のもの及び冷蔵し又は冷凍したものに限る。）
162,0208.10,000,うさぎのもの
163,0208.30,000,霊長類のもの
164,0208.40,,くじら目のもの、海牛目のもの及び鰭脚下目のもの
165,,011,− くじらのもの
166,,090,− その他のもの
167,0208.50,000,爬虫類のもの
168,0208.60,000,らくだ科のもの
169,0208.90,000,その他のもの
170,02.09,,家きんの脂肪及び豚の筋肉層のない脂肪（溶出その他の方法で抽出してないもので、生鮮のもの及び冷蔵し、冷凍し、塩蔵し、塩水漬けし、乾燥し又はくん製したものに限る。）
171,0209.10,000,豚のもの
172,0209.90,000,その他のもの
173,02.10,,肉及び食用のくず肉（塩蔵し、塩水漬けし、乾燥し又はくん製したものに限る。）並びに肉又はくず肉の食用の粉及びミール
174,,,豚の肉
175,0210.11,,骨付きのもも肉及び肩肉並びにこれらを分割したもの（骨付きのものに限る。）
176,,010,*〔1〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格（豚肉加工品に係る基準輸入価格（関税暫定措置法別表第1の3の2に定める期間内に輸入されるものの区分に応じ、それぞれ同表第4項第1号に定める価格をいう。以下この項及び第16.02項において同じ。）を、当該区分に対応するこの表に定める期間内に輸入されるものの区分に応じ、それぞれこの号の*〔2〕に定める率（例えば、9.8％の場合は0.098）に0.6を加えた数で除し、これに1.5を乗じて得た価格をいう。以下この項及び第16.02項において同じ。）以下のもの
177,,020,*〔2〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格を超えるもの
178,0210.12,,ばら肉及びこれを分割したもの
179,,010,*〔1〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格以下のもの
180,,020,*〔2〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格を超えるもの
181,0210.19,,その他のもの
182,,010,*〔1〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格以下のもの
183,,020,*〔2〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格を超えるもの
184,0210.20,000,牛の肉
185,,,その他のもの（肉又はくず肉の食用の粉及びミールを含む。）
186,0210.91,000,霊長類のもの
187,0210.92,000,くじら目のもの、海牛目のもの及び鰭脚下目のもの
188,0210.93,000,爬虫類のもの
189,0210.99,,その他のもの
190,,,1 豚のもの
191,,011,*〔1〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格以下のもの
192,,019,*〔2〕課税価格が1キログラムにつき、豚肉加工品に係る分岐点価格を超えるもの
193,,020,2 牛のもの
194,,090,3 その他のもの
